ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity
7.940713,197.049965,10762.938632,7.515815,384.791134,406.116784,16.237265,74.611653,2.990151
7.617524,179.596189,30308.231181,6.952617,329.422414,355.425532,13.400760,66.223591,3.698317
10.524602,256.172323,31965.364041,5.007003,288.565983,505.361417,12.536626,75.343364,4.340987
5.941943,249.163567,14778.032875,6.390679,335.796082,517.546817,15.931879,66.551419,4.302179
8.296344,198.197051,17468.999802,8.262904,369.590740,294.325142,18.026098,44.061625,5.400811
6.138785,158.422129,20129.978820,6.812143,352.229961,373.843620,13.417813,80.731097,4.677290
5.039407,194.404170,19336.608073,7.194765,339.232126,515.807182,10.728669,61.129517,3.126956
7.402653,182.999381,19259.193937,7.632370,295.931373,339.737304,10.494609,83.118742,6.226580
6.503638,163.256634,15000.187769,7.641834,334.103120,517.428392,17.530660,37.765518,4.963184
5.859690,163.496895,19231.033290,6.541681,339.371480,468.376955,19.749079,61.790980,2.747333
8.811472,270.209549,12138.422954,10.520555,360.295574,437.515421,15.952680,67.878497,5.587396
6.724639,223.175415,41552.019664,7.744700,271.157120,463.885216,13.165035,61.058796,2.921415
4.083595,201.938643,20555.965489,1.920271,341.597153,435.511529,12.226676,69.289779,2.974871
8.072612,210.269780,16843.363927,8.793459,359.516169,559.167574,17.263576,68.738989,5.082206
8.251218,167.385353,17617.876309,7.044433,323.400032,277.412711,12.493510,61.275234,3.495063
5.115817,191.952743,19620.545329,6.060713,323.836384,441.748379,10.966486,49.238231,3.902089
8.635849,203.361523,13672.091764,4.563009,303.309771,474.607645,12.363817,62.798309,4.401425
8.596767,202.343187,15173.471150,7.248625,373.653328,315.479070,15.008674,76.879669,3.238693
6.934504,176.969431,15323.408822,5.666870,369.341803,435.948386,21.813160,104.747700,3.875238
10.433291,117.791230,22326.892046,8.161505,307.707509,412.986834,12.890709,65.733478,5.057311
5.830542,165.467025,30021.257079,8.433097,334.397777,494.154505,16.666613,69.580253,5.192117
8.394397,187.643411,10603.098021,7.840261,352.835640,376.241146,13.374831,58.950002,2.833901
6.792655,241.724453,9094.313300,6.435809,338.521176,361.107537,14.502464,45.428097,1.917754
8.640886,201.568724,26473.713239,6.967095,352.306586,309.983287,17.665083,68.664923,5.263102
7.350379,193.633367,26736.085567,10.416589,309.416883,557.495685,16.519722,61.077383,3.663922
7.894323,176.319304,11697.606972,8.198106,376.783989,383.019101,12.677488,57.280265,2.865031
5.348214,232.668509,11797.920916,7.816285,312.986753,371.910647,11.975680,65.797023,3.311168
4.881730,136.990466,19105.014903,7.264678,419.716412,358.046318,13.399392,75.934052,3.050198
8.326350,213.874858,35477.766643,8.364131,346.787003,569.103294,17.466467,62.792905,4.395285
3.846454,211.757205,14686.283390,7.557873,326.912134,371.269374,21.765170,35.781529,3.143431
7.917049,278.056321,27192.280561,9.220128,424.787996,358.781736,15.054313,56.839602,3.659485
6.300002,172.350281,40682.143998,4.242829,302.611858,485.672456,18.737931,64.808546,3.709437
6.465094,241.268138,43958.678130,7.420155,306.020393,544.600567,20.768986,89.646506,3.790524
6.714777,185.909303,34558.402667,6.554858,360.508237,303.968203,10.226470,50.214011,4.684853
6.975392,205.940246,22685.684440,5.927759,304.049074,441.765158,13.518052,77.979400,4.931460
7.974065,160.224182,29477.764399,2.456014,324.055592,371.211951,18.693915,54.280624,4.069087
8.322987,207.252462,28049.646283,8.827061,297.813085,358.725869,18.709273,60.911420,4.052136
6.365497,205.056536,7040.737621,11.302831,325.328543,371.579634,16.352858,74.312592,5.125417
5.090035,174.266357,34094.057177,6.741909,376.663608,526.361082,17.107563,48.546257,4.838862
4.801154,180.772871,13556.734397,8.977286,322.062447,587.395012,12.401368,62.028187,4.418638
8.859696,194.556482,20231.517645,6.519659,332.349949,476.231710,17.889569,52.909071,4.575331
8.197353,203.105091,27701.794055,6.472914,328.886838,444.612724,14.250875,62.906205,3.361833
7.027297,185.838671,31151.615179,7.625545,327.221734,398.705017,19.461464,80.693568,3.392666
6.532097,163.396241,8240.812709,6.641543,402.836817,601.032982,17.896128,55.022407,4.599324
6.572656,192.647334,14598.951913,6.164621,314.140056,343.895242,17.343806,53.085480,2.820927
6.588007,244.943220,23898.974477,6.780936,273.736644,330.914820,9.250628,47.388740,4.216454
6.150596,169.402776,23890.893358,7.335960,375.801130,373.548215,15.704323,48.299493,4.847520
7.635265,205.067631,17796.374638,7.156738,306.800286,370.561027,17.486815,32.920720,3.948304
8.257597,208.404166,20109.026270,6.230582,235.770982,528.068658,14.410778,74.984937,4.528575
6.209697,169.318505,22610.768713,4.875414,327.379939,549.276728,17.015118,51.505508,3.893767
9.900815,199.083752,16233.134679,8.146643,380.113030,345.019852,20.386720,73.381488,2.395002
5.840812,157.882575,16087.269710,9.458000,277.540449,550.137405,11.870382,52.247067,5.049464
4.815767,217.687093,16392.135069,7.461170,278.742296,481.480828,15.517296,77.693374,4.375224
9.323584,212.710670,15751.175300,5.501070,296.848512,399.773704,10.622265,74.554285,3.006650
4.487517,199.051403,36860.468899,9.751561,338.049428,390.566945,8.123470,75.668785,2.765722
6.883015,210.502217,14298.410462,7.243683,316.753889,570.424259,15.958334,70.615832,4.102292
6.676137,192.685849,27468.980170,5.809436,281.406871,299.886997,12.237608,46.069213,4.336648
7.323545,184.136070,21044.202663,6.842947,327.261202,379.492453,8.335245,90.312062,4.898421
10.227690,225.919118,9546.129215,5.899676,313.987343,372.532752,15.284291,61.258046,4.786330
5.849778,229.936687,27435.306561,6.574958,277.033019,596.403216,14.908558,67.644484,3.643816
12.246928,217.368014,11318.140563,8.465160,375.894758,347.653054,9.762505,73.832405,3.533243
7.793039,257.657739,17398.385843,8.271246,251.383944,439.701600,9.557031,54.235433,3.389270
8.264091,216.551887,23556.934353,5.830685,333.500538,450.857491,8.667720,39.804179,3.410511
7.417503,198.705653,24389.362885,4.790681,289.331358,366.370724,18.415180,87.996223,3.391241
9.038326,227.357659,34353.839725,5.573277,231.053687,421.664482,16.331421,92.643383,3.706266
7.726135,233.947864,21667.868741,6.313182,340.273171,472.258994,14.399860,36.578038,3.720637
8.616824,228.762945,19126.298537,7.017578,327.894821,383.527023,14.759257,41.275927,4.584566
7.149125,202.582542,23158.389096,6.067812,302.002743,301.984240,17.622595,42.292766,3.787033
6.581878,272.982745,37169.444404,8.114731,416.083481,351.476839,15.129334,79.261026,4.201663
5.497580,204.682870,29493.422967,7.604130,323.608786,476.844459,16.672415,83.413838,5.060115
0.227499,152.530111,39028.599340,3.462492,283.693782,443.029232,13.201943,62.322711,3.545741
6.911698,179.213674,25612.148912,7.224710,318.987914,298.550513,11.858905,94.340172,4.616641
5.331799,149.955047,19693.906772,7.146140,336.011908,285.998049,14.298579,46.113763,4.734874
7.557964,156.461872,32833.431169,3.311607,257.276554,277.234155,17.857214,62.553136,3.292270
5.140801,209.358561,21407.614287,4.415976,230.555856,378.897190,2.200000,86.737223,4.192257
5.893103,239.269481,20526.666156,6.349561,341.256362,403.617560,18.963707,63.846319,4.390702
4.691438,200.889406,32182.262318,8.571650,364.746786,516.851623,12.404439,85.026227,2.730792
3.388091,212.028944,20230.125577,8.569782,349.155999,353.912927,18.208340,82.387874,2.798601
9.864727,278.081446,12978.197126,6.908572,319.382002,486.637938,14.351341,84.798792,3.701895
7.061831,215.946322,24991.766021,9.138391,321.473360,431.424689,12.950444,64.025590,4.299019
6.946718,214.170043,32946.567518,5.484258,333.439570,318.883636,12.809956,15.684877,4.934986
7.083779,112.820254,8580.245561,4.210284,234.852699,434.747715,23.399516,94.160307,3.887681
6.548018,176.006536,38368.012618,7.415054,278.093309,291.121528,19.422535,81.368568,5.930228
5.141507,111.994028,11288.634718,5.841750,389.225673,315.229665,12.982476,81.159239,4.510578
6.519848,183.225998,14284.647917,8.389078,373.091575,495.417954,11.638475,58.661649,3.272286
8.815358,208.331084,26780.691787,7.223962,329.119685,430.406894,7.151751,88.413296,2.875880
5.890870,184.055762,34920.039348,7.401367,343.791603,281.544452,14.728773,62.601685,4.370777
7.710138,174.350577,31017.239418,8.212234,269.859799,437.514066,9.320040,51.545335,3.898671
7.893313,220.348320,14444.289598,8.037400,300.152172,339.066071,18.423634,67.009098,4.097360
7.366915,185.043597,14151.760083,5.584369,324.570459,336.956867,15.233826,49.997034,3.051317
6.770927,181.818066,26880.220040,5.215862,284.745510,475.548960,14.665441,60.515772,4.910534
7.080193,185.825726,39431.112653,8.806393,286.223876,355.937596,7.781493,39.623835,1.492207
5.287983,245.023461,27733.713099,7.135063,238.844004,464.074850,13.452179,55.642363,3.311034
4.560917,165.773119,22939.144377,7.988232,352.793528,323.783277,13.564150,79.316585,4.123622
6.189699,224.432949,15229.702869,5.879184,366.501118,649.805765,10.257515,71.780949,3.027371
4.187491,208.374188,21809.709834,5.846112,327.474203,264.508083,11.235144,46.682597,4.592959
4.483403,172.383878,13122.223422,5.276731,291.199088,413.545047,11.871725,75.504542,2.203841
5.584087,188.313324,28748.687739,7.544869,326.678363,280.467916,8.399735,54.917862,2.559708
7.473235,223.264936,19932.585225,5.770107,317.708854,590.325126,13.556911,89.453575,3.877714
9.241420,127.918826,39566.754352,8.860818,281.995640,487.339169,9.534499,65.516668,4.718851
6.823930,146.130599,13467.879780,6.423224,289.576460,412.840506,14.307687,81.529534,4.016144
6.528491,184.429160,10835.201157,6.826331,378.775720,430.418787,13.621325,100.821792,4.585972
7.387434,214.293032,11694.635285,9.273679,375.505583,356.805855,15.184509,80.231172,3.830577
7.685397,230.335708,7324.701425,7.991366,331.512533,492.850391,14.233952,74.068658,4.179187
5.860574,240.887144,18321.992318,6.046385,351.049793,491.875418,8.997226,44.615660,4.277241
6.977406,205.563499,16100.967947,5.527299,371.361851,532.342083,10.346574,72.573959,5.327585
7.025306,202.809081,23502.857795,5.239013,335.548719,471.131716,13.891519,63.751855,5.989543
7.061846,211.091687,11300.238109,8.866359,299.938071,353.510425,16.895754,67.577109,3.958249
8.304335,155.569942,18253.181095,11.448469,329.100636,380.323440,13.755926,35.057030,4.181254
6.354038,227.232895,16174.433739,7.567419,411.285251,355.527307,9.969701,82.492595,4.935240
9.079715,222.042631,53735.899194,6.894915,254.040977,382.896167,12.704887,101.615346,4.551724
7.292142,174.480427,33991.651567,9.511792,259.164965,435.108017,16.293614,81.690104,4.466913
8.546146,177.846244,23349.485417,7.652073,352.817053,413.321600,12.357385,108.849568,3.505300
8.026773,169.333843,19168.526773,8.081496,405.527337,350.577370,15.177534,68.003932,3.735983
9.065894,164.674803,20260.403692,7.588175,304.567537,408.901270,10.178500,84.723107,4.299503
6.259652,208.379430,37356.746401,8.565487,256.473839,380.240193,5.567693,68.441865,4.213405
6.665774,155.709679,30610.047900,8.172548,337.173767,425.691956,15.101533,79.780467,4.903553
6.185925,236.034783,1198.943699,6.140033,374.095388,436.236198,11.093811,99.775078,4.090264
6.848033,165.815326,6068.454885,6.132132,373.206834,442.786267,11.118171,64.027600,4.257038
5.345345,238.510230,10315.353973,7.822601,281.771707,496.350875,12.624613,87.342833,2.362886
9.036504,199.321890,21696.003242,5.970187,350.183841,288.508807,13.400389,73.058067,5.661984
6.504113,171.722555,20852.764496,7.704990,282.105545,359.460950,13.475273,83.622260,5.396623
7.352146,208.324476,13714.832635,8.219240,352.849847,336.912934,20.846445,69.437225,5.864498
6.584839,196.133985,16609.925489,6.673977,323.372352,304.713665,12.501554,85.682146,3.919955
8.142331,221.752348,29808.236904,8.820156,205.935091,556.657644,10.737800,59.512998,4.704866
5.757089,148.989146,32415.733624,9.178560,319.222936,407.741713,12.120956,42.218845,3.730185
6.871607,197.517093,19557.993724,8.311349,355.087258,379.507739,18.240712,65.694230,4.180389
7.740384,179.302381,12477.771818,9.989628,421.393990,471.783153,8.412402,66.163439,3.013361
9.484703,122.906991,56351.396304,4.219711,219.553437,480.848063,13.533433,41.731219,4.132274
8.163076,183.161853,20335.676510,6.028559,333.084455,475.296471,18.248098,49.604842,3.287244
7.347030,199.613721,19073.259595,5.766832,336.994335,413.214230,12.482482,56.794084,4.297881
4.902159,214.643756,28278.789276,9.915647,337.137553,375.036369,15.503144,61.591036,3.499049
6.817608,219.337429,27548.614177,6.298121,340.937614,530.710026,19.486791,68.568791,3.048292
6.884981,138.440111,14893.206396,9.686435,319.134991,286.921558,14.184036,54.559077,4.584319
6.115180,226.084429,24699.523903,6.707523,298.329339,429.706681,14.536080,71.045480,3.690862
8.238997,199.594539,25046.798640,9.288020,350.835986,328.363398,18.743231,54.416965,3.089924
7.366672,234.200641,15547.186626,7.851400,364.105692,393.253915,15.161577,64.732311,3.394450
5.082241,191.767047,17739.198960,9.111722,309.787515,413.158636,12.307109,88.892555,5.056379
6.919726,194.859000,35558.731647,6.371978,299.786711,394.829326,11.983961,69.853135,4.120828
8.903734,194.216275,13319.495705,5.566896,323.424362,317.349244,17.130158,61.428791,4.365170
7.611982,190.662804,9138.029344,5.224256,329.580679,577.444713,17.209367,65.333241,6.494749
9.349470,252.148499,13137.490762,6.173823,320.323984,349.816084,13.109898,58.801291,3.778023
8.129342,211.123312,22982.927445,6.779005,326.397953,367.988784,13.910933,55.795357,4.822044
5.666446,142.147811,24383.741538,9.989551,320.264283,511.954001,23.604298,77.030487,3.836823
8.725393,213.610372,18862.673054,8.670127,324.027106,396.229010,20.055737,96.591460,4.565542
6.449070,163.447649,16906.331298,5.152226,283.217329,397.507055,16.787272,82.016058,3.331550
5.352566,150.495214,27795.732041,5.464058,445.938391,422.422509,16.144510,78.374845,4.779187
7.414148,235.044534,32555.852537,6.845952,387.175316,411.983364,10.244815,44.489297,3.160624
5.361212,171.315543,24709.728858,4.184891,366.814979,490.658747,15.122672,33.119613,1.812529
10.391942,262.741770,39116.682706,3.205786,285.728420,473.313969,13.300688,65.318816,5.771715
6.513017,185.338540,26262.545482,6.742150,289.014348,410.101309,12.924653,83.652190,3.729961
6.920389,252.352799,11086.259858,9.993376,285.744758,368.629147,17.120803,43.667082,3.277601
9.172625,165.687548,11319.106232,6.618853,372.554713,420.429110,13.353259,72.974051,3.686395
4.594209,185.632858,27981.091190,6.761683,354.785217,380.723252,13.983833,74.576914,4.917910
6.731278,229.128889,15058.138753,5.119307,315.880099,443.958439,13.782579,76.273839,4.190484
7.657542,230.820008,35056.232234,7.656807,364.130141,305.629409,18.481396,72.205075,4.792527
6.957434,214.380139,15007.421534,6.997160,328.818760,468.555062,17.407261,104.207104,4.892050
5.866251,146.865680,19679.062670,4.868480,320.012372,414.427017,15.522773,84.403684,4.281313
4.317187,225.514573,27163.457876,6.888136,325.933679,446.341319,17.152945,43.385914,4.078277
7.333003,189.447965,32358.538595,6.346378,341.346443,490.625291,12.537466,61.581378,2.642004
7.786735,192.179739,28086.873498,7.157952,329.708632,327.380488,10.681349,52.415462,1.961475
7.809632,100.457615,12013.550629,5.212315,247.200826,605.220124,9.611349,66.084174,2.447444
5.524297,157.142424,26220.174214,6.344585,379.788376,475.342272,16.903180,51.106614,4.033391
6.565634,159.729363,19044.680071,6.693214,283.514672,393.625173,18.207137,67.054119,2.770948
4.901907,141.930781,13614.750925,8.306960,368.618688,439.055356,9.921623,82.660165,4.103534
7.371050,214.496610,25630.320037,4.432669,335.754439,469.914551,12.509164,62.797277,2.560299
7.997176,214.819627,20575.573160,6.191399,312.008094,513.540398,17.703104,70.291214,4.817668
5.202672,195.329689,23051.441857,6.959567,245.728949,473.548484,11.659196,49.522330,3.927981
6.172517,187.787017,10498.635154,7.722561,322.521035,467.090425,21.233978,68.163642,4.129985
7.754044,193.449854,19019.279505,8.107067,377.990009,597.486041,8.939818,45.721308,3.760298
5.152740,185.342237,25669.719920,7.819479,318.450974,449.918993,18.301574,49.342036,3.842625
4.891960,153.506232,9559.547392,7.847066,349.824390,496.872845,11.457624,61.110529,3.904270
6.848330,195.451482,15908.642086,6.241349,319.264722,404.204859,18.937338,75.392795,3.732202
8.040392,200.637576,12999.144804,6.696356,356.870041,394.017732,11.100407,43.625910,3.017796
5.272156,181.732877,19015.468275,9.013016,446.724016,390.012003,11.103467,63.826010,4.063826
7.682762,211.663852,12723.342101,6.672341,380.945603,360.107441,14.175317,69.949675,5.044306
7.361600,231.793183,29169.720783,7.929904,375.097188,389.272645,13.853116,39.532787,3.751589
6.217255,205.648251,32911.929717,5.946074,298.390490,414.771017,12.128366,79.245033,2.081425
6.392928,159.168926,21217.158596,5.298877,317.256788,305.243600,16.865453,62.154379,3.271339
8.552782,217.803318,39030.603705,6.986705,373.746193,340.566245,19.084883,53.856055,2.940848
8.052894,198.994474,9025.079360,7.217788,338.396910,328.433110,9.142523,42.753215,3.634845
7.027186,185.320701,30988.973019,8.600477,327.462670,326.269080,9.982010,52.716589,5.353043
7.628553,156.793694,26244.036908,8.337610,255.043194,495.966986,13.633974,65.604841,4.182057
6.080993,182.413992,31321.082426,7.624239,318.722751,498.454099,11.398007,81.288382,2.091787
6.078336,197.501912,35957.792183,8.130472,379.527706,360.060477,20.098413,41.865960,4.201581
5.921247,200.943730,17397.402858,6.756200,279.202307,380.499818,11.255357,31.966297,3.746776
6.920343,207.821363,16689.799604,10.031146,286.413862,481.955877,9.771896,78.295022,3.266213
6.332387,186.838028,23073.063966,8.082004,326.980476,233.907965,9.641442,60.940028,5.159002
5.158396,189.295789,35086.396963,6.736118,340.871819,331.586726,12.909798,61.344664,4.645852
6.664935,218.770008,16477.350806,7.325001,299.846523,412.308588,17.192685,41.035789,4.502138
5.704765,116.299330,33223.581529,7.050503,297.078153,504.378681,9.001820,48.147031,4.157533
6.603641,206.919743,14598.025787,6.452141,316.253503,582.110606,12.520933,68.872497,3.403798
8.433291,161.195283,15904.243359,8.423766,300.119000,479.995905,15.303755,71.478501,3.631543
6.980727,200.467226,30862.784459,6.196276,391.666878,422.489596,9.066902,48.250468,5.437619
8.447404,163.949905,19583.057349,6.433184,334.655886,547.023830,18.238711,45.668318,5.218307
6.339143,167.419711,16364.159409,8.095991,312.394079,372.511627,21.887088,91.066356,3.355765
4.281522,188.783577,22330.466787,6.957676,325.160819,306.692504,16.274857,82.595223,4.371167
4.692197,221.547773,24211.630770,9.363250,307.713996,406.551667,12.618252,60.003148,4.009006
6.336343,214.071982,14619.627261,6.584414,315.996793,370.795604,12.219411,83.668879,3.788803
5.653506,146.590232,16462.460086,6.501596,299.644611,272.440558,13.795264,87.822585,5.198986
4.334058,155.829350,13351.413830,8.603927,321.786965,387.521833,7.809445,77.879219,2.613532
5.608623,271.882219,43680.222521,4.157335,366.866533,450.896053,16.442753,61.249762,3.777508
5.548182,204.259899,39997.783697,7.027226,319.202935,431.972429,15.400396,41.952292,3.945460
6.648849,181.688122,30733.503838,5.961272,343.925222,257.704179,17.758444,35.296181,4.827527
9.652563,205.206059,8508.153730,4.945417,386.541185,392.767453,12.446539,53.898037,3.192570
5.762552,184.847487,22159.018073,6.302264,347.775154,449.435376,12.950545,65.839742,2.906589
7.910641,190.427600,16461.502324,5.454476,394.305876,294.178639,17.658652,82.417022,3.886603
9.161089,119.841905,26618.059637,6.105573,343.289234,379.725182,10.899926,54.580736,4.888061
8.675193,200.735941,15049.584199,8.630381,356.805465,441.298088,17.853054,74.586511,4.978575
6.393231,185.836158,17258.114035,7.329999,330.132139,326.427055,11.650393,47.640014,3.644388
7.916670,201.455808,39431.252632,7.525441,276.206920,432.589996,17.821922,70.239601,4.275193
7.303052,196.952875,22053.010262,5.392693,305.221564,451.605924,14.665561,71.710779,4.144870
7.457980,183.461310,14733.458757,7.475273,335.668046,482.637180,8.963254,82.581338,4.497731
6.864917,170.827792,20464.772694,7.074063,365.941346,400.965270,14.003874,51.603004,4.493747
8.313774,196.547696,11310.958313,5.310815,364.405067,607.915848,8.457142,76.694580,4.290072
5.327024,233.140588,13580.618483,7.362411,356.420271,438.553499,10.049772,55.232271,4.855821
7.830608,213.249258,18821.389612,6.475113,316.572415,405.278738,16.872395,55.905770,3.551568
5.729689,173.975027,14304.763083,5.340088,369.153970,471.679901,16.424227,58.157688,5.100552
5.579517,223.616393,13289.201653,7.698690,368.897034,375.275969,20.224426,104.580881,4.043915
7.895769,168.724047,28723.617627,9.341475,353.976181,517.436676,11.992772,79.860552,4.391731
5.813546,184.031776,10112.207322,6.536992,309.451187,441.594027,11.438175,77.508193,3.721426
8.360796,218.139622,28722.175847,5.536705,310.286577,471.553595,10.644554,49.771941,3.715951
5.907078,213.471081,41839.456449,7.924762,312.329947,357.258970,15.598965,54.421879,4.296480
5.264284,142.534126,25556.053128,6.600787,416.262799,443.759231,7.491362,72.879848,5.100240
7.623500,170.427572,36267.266658,6.040735,301.219091,404.501369,12.495658,79.946113,4.764995
5.323816,232.368580,37625.752680,8.879823,380.576472,580.897700,12.293803,55.310019,2.880722
4.405327,169.742537,15039.710406,6.308198,352.917733,424.251162,14.441754,79.169597,4.086867
7.861178,204.274241,25145.024125,7.923315,338.213803,469.486961,15.993410,86.167298,4.157657
6.073685,140.926196,11795.313580,9.128422,437.647163,413.075820,14.934850,48.018966,5.249070
8.116447,208.689153,23985.864422,7.513870,346.423787,436.290552,9.612293,67.381157,2.934697
6.174884,193.027960,23006.242223,8.098312,340.253354,297.112621,13.475158,78.325227,3.623298
6.333640,185.436340,18506.288609,6.572682,356.971033,366.813108,16.439629,76.764385,3.982002
9.045721,222.184169,22829.110842,7.609833,293.062459,558.747863,15.357583,44.555264,4.213700
4.790841,268.720881,17862.369003,4.554574,377.241161,608.846856,10.806313,83.702236,3.258859
7.345138,202.174463,17032.773734,6.212629,361.440487,600.295028,17.299740,89.077865,4.297995
7.777665,233.761579,16780.116147,6.123297,323.538055,520.285094,17.794741,60.343891,4.683335
7.463916,215.479068,27150.395400,7.782915,382.958737,403.703502,14.777092,56.956939,5.075844
7.710960,181.938126,6552.626314,5.389249,390.596392,516.284083,17.010785,58.241734,4.288947
5.039673,154.418330,23027.549759,7.759843,422.769068,490.332761,17.728389,69.508526,4.864866
6.776879,189.438813,19663.791312,8.386404,375.457345,420.357392,14.831560,61.050420,3.322065
6.425874,188.980282,11965.396508,7.571123,365.453655,502.991088,13.866487,96.818113,3.731937
5.711213,145.825869,21157.179729,7.954721,385.206097,441.086563,16.682025,70.470889,3.953335
6.538207,214.992866,12330.406568,7.300092,389.817036,465.352665,22.089402,24.532773,3.426266
6.541008,195.566889,29616.492869,7.108628,328.998540,530.799668,11.899398,68.141446,2.355934
7.125211,209.746771,16701.565975,7.458741,320.500945,404.704596,18.952797,92.347375,3.908075
7.753936,220.098279,17169.584382,7.984039,344.121899,385.045003,16.848512,47.003322,4.833027
7.287286,219.695123,18085.502818,6.010569,277.329713,406.564794,16.136766,53.677449,3.504265
6.850302,167.985040,40588.433831,3.372369,265.431121,300.411744,16.005207,72.363217,3.080297
9.097617,263.824120,38413.057090,7.634362,274.959028,437.263531,18.285882,74.512565,5.473663
6.879405,214.731887,20509.331962,9.035250,321.383278,306.784302,12.477303,79.692080,4.700470
5.622807,194.463239,16119.340190,6.907987,336.648207,408.459081,16.364724,76.631186,3.992957
8.817403,175.754971,23173.319530,6.730861,367.154184,552.074544,7.733109,91.443356,3.864098
10.337671,163.276225,21820.295875,7.899521,356.179637,561.206238,14.116324,56.193061,5.063109
6.769835,177.173258,34596.001872,2.866073,369.532996,389.516286,17.268074,64.868608,3.655790
6.208016,153.221106,17358.796365,8.214939,328.282029,481.195673,14.274092,62.718199,4.334616
6.888548,179.632475,30722.298233,6.579328,284.885743,393.493155,7.701010,63.293585,2.901432
8.721727,206.369682,28608.052076,6.325442,377.404538,506.938353,13.553751,42.381484,2.555027
6.412707,204.358097,32333.841542,5.204084,345.717500,389.215295,11.145040,91.204867,5.014145
6.265637,159.290190,18711.064662,6.835968,314.223053,499.604629,15.061714,68.107216,3.266029
7.571684,173.008338,8835.555876,9.566105,436.294071,305.834487,11.009592,92.481885,3.920288
7.765636,173.185569,13736.342036,6.984102,359.813700,355.998026,11.515123,39.550476,3.214450
6.483995,180.445051,29032.781103,7.301735,326.300098,374.675738,17.885877,75.939716,2.688643
7.831118,182.473876,19130.961531,6.803061,340.275949,433.460437,10.793996,75.895700,3.807997
5.433466,177.828302,31421.731633,4.584134,347.097354,490.284674,16.066439,58.416699,2.871196
7.274757,195.118030,21496.745136,6.571090,360.697815,418.373582,11.382543,81.235608,4.271581
6.599594,198.323261,21078.887166,6.234231,331.495637,447.987791,12.936304,59.833619,4.702311
7.082301,169.468927,29846.719057,5.443387,350.401849,353.030380,18.959534,30.389096,3.485577
6.914868,206.249937,10343.378848,7.771206,324.383170,521.320673,16.173730,68.246945,2.988611
4.921094,162.300594,14126.590530,6.406814,357.815929,337.773051,21.237899,65.704481,3.285187
5.632041,203.730481,19345.922475,8.047798,265.347111,708.226364,15.752252,69.195926,3.511985
8.079808,174.161094,12677.841496,7.295212,333.582542,589.552211,14.852225,39.529387,3.611057
6.574084,186.944211,22723.809959,6.212265,330.789695,385.018951,12.062534,72.595277,4.977324
4.229225,207.669229,21214.370515,6.844548,304.275125,488.455862,13.489424,65.307570,3.733140
4.908900,161.243192,13516.911495,8.206212,343.305288,535.224517,14.356101,71.444915,4.196429
8.272055,204.225329,24196.522679,8.448405,332.890382,500.684873,15.157408,71.022744,5.140208
5.985012,151.360967,20155.434469,7.723292,275.079738,478.332360,18.016266,99.061233,3.764100
8.854120,222.965198,19258.803073,5.696064,395.728541,467.088442,10.454029,73.779007,3.461350
10.164839,194.302801,28915.643224,7.301689,316.525209,279.165436,18.452310,63.062458,2.937686
8.532377,216.454108,30268.421272,6.298970,330.978466,436.164975,11.895700,55.921827,2.380088
7.291888,127.544297,27784.048484,9.754476,247.335412,439.649329,17.285042,59.556330,5.328713
6.380717,266.015410,21250.935634,4.854335,357.241027,358.185473,27.006707,59.937785,4.532020
5.899937,205.913786,30379.359441,9.446148,312.283210,512.336528,6.306055,55.065243,3.858979
7.947486,269.809407,34440.773434,6.958283,390.104223,425.627814,13.749261,56.635811,3.700854
6.748812,166.390915,22475.092960,8.895422,317.620346,527.459640,12.819270,55.536263,3.312513
6.175165,193.282602,32875.192057,10.896663,337.506211,414.902017,12.997823,69.867382,3.341369
8.783597,199.930278,19471.465438,7.415406,319.737009,324.937029,16.311696,74.570581,3.470885
7.187766,184.156604,31125.740434,6.377790,352.916016,472.274122,14.807893,61.963888,3.784121
4.292967,212.808645,30434.269118,8.630313,333.482540,382.922363,15.779922,39.775513,2.804924
8.769676,215.368742,13969.438863,7.548543,322.799070,369.016667,18.919188,54.755214,3.776718
6.962994,206.817887,24036.593827,7.691454,356.632561,552.273055,8.574691,88.620139,4.760382
6.217580,189.342225,15155.548989,6.819438,306.892600,297.763685,11.964914,81.386753,3.490002
9.663653,233.487268,13213.578254,10.149937,293.074657,326.777803,10.439619,62.455373,4.741944
7.509350,192.467955,17045.600095,8.815845,346.741822,266.357744,15.930051,83.262529,4.321856
8.205447,145.797317,17981.254776,6.580460,359.392567,420.394223,15.856797,100.712306,3.739922
6.706695,232.926598,27881.504407,7.881448,337.111017,443.208774,14.523389,64.121740,4.371882
7.617152,182.689825,33744.166807,6.225933,369.552958,327.228245,14.065597,82.781926,3.422543
6.316471,187.030116,32651.802764,8.149178,314.208346,463.341217,14.243421,60.269180,4.902735
8.069298,191.004107,16654.509370,8.038213,350.577950,418.200072,12.293770,49.009256,3.021382
7.337924,188.799302,24266.517893,6.844850,326.254701,500.386469,13.373369,65.909057,3.935514
6.090016,216.736232,12558.897973,9.297300,317.983236,409.427236,10.754842,30.965844,2.943522
6.321259,207.257710,8532.139517,5.987877,286.489280,491.765313,10.546886,74.502808,4.501457
8.858402,254.617519,9624.300462,7.954016,348.408195,344.303363,7.935468,78.108550,5.525726
