priority,NCommentT,NActor,meanCommentSize,ticketCleanedBodyLen,nticketsByCreatorOpen,nClosedticketsByCreatorOpen,nCommentsByCreator,NCommentByActorsT,NticketsCreatedInProject,NticketsCreatedInProjectT,NticketsCreatedInProjectClosed,NticketsCreatedInProjectClosedT,NActivityInProject,NActivityInProjectT,chainLength,longTimeHold,lateTriageDays,InitialActivityCount,InitialActionCount,recentActionCount,recentActivityCount,activitysequence,projectCoverage
0,9,7,24.555556,33,1,1,12,17,27,8,27,8,963,215,1,0,0,4.400000,0.800000,0.000000,1.800000,0.555470,0.271099
1,8,6,19.875000,79,0,0,4,0,21,3,21,3,758,85,0,0,0,0.933333,0.200000,0.066667,1.200000,0.093168,0.104977
0,3,5,39.666667,50,0,0,0,152,169,68,169,68,4082,1681,0,0,0,3.600000,1.200000,0.400000,1.600000,0.234485,0.235612
1,8,8,24.125000,140,8,8,0,0,24,4,24,4,832,140,3,0,19,1.133333,0.000000,0.133333,1.533333,0.060305,0.004494
0,0,3,0.000000,25,0,0,15,4,6,1,6,1,196,36,0,0,0,0.800000,0.200000,0.000000,0.200000,0.872881,0.009523
2,0,3,0.000000,57,0,0,0,0,34,6,34,6,1148,157,0,0,2,0.227273,0.000000,0.000000,0.000000,0.137618,0.182769
1,2,7,17.000000,149,44,44,91,14,34,2,34,2,1097,41,2,0,0,1.066667,0.000000,0.000000,0.200000,0.038881,0.004268
1,0,3,0.000000,24,1,1,2,0,3,0,3,0,79,0,0,0,0,0.400000,0.000000,0.000000,0.133333,0.105662,0.489658
1,1,3,21.000000,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600000,0.000000,0.000000,0.133333,0.062244,0.242054
0,1,2,15.000000,80,1,1,3,159,18,10,18,10,457,222,0,0,0,0.800000,0.000000,0.400000,1.400000,0.167604,0.098930
1,0,4,0.000000,118,8,8,0,0,6,2,6,2,98,36,0,0,0,0.333333,0.000000,0.000000,0.000000,0.109150,0.299262
1,3,7,29.333333,91,3,3,15,10,23,3,23,3,777,85,0,0,13,1.466667,0.133333,0.066667,0.800000,0.488647,0.188180
1,5,7,25.800000,25,18,18,253,127,9,3,9,3,211,61,0,0,0,0.666667,0.066667,0.000000,0.533333,0.035403,0.056915
1,1,5,115.000000,34,0,0,16,147,21,4,21,4,596,132,0,0,27,0.466667,0.133333,0.000000,0.533333,0.649596,0.327198
1,22,6,38.136364,332,0,0,12,8,32,4,32,4,1291,187,0,0,0,2.400000,0.266667,0.400000,1.866667,0.035909,0.108369
0,0,0,0.000000,52,5,5,5,2,5,5,5,5,116,116,0,0,0,0.000000,0.000000,0.000000,0.000000,0.919604,0.235612
2,13,7,27.846154,68,0,0,1,1,26,5,26,5,649,147,1,0,8,1.181818,0.181818,0.000000,0.590909,0.397881,0.004128
1,1,5,115.000000,143,6,6,0,0,17,2,17,2,527,46,0,0,0,0.333333,0.000000,0.000000,0.200000,0.841477,0.004544
1,2,7,105.000000,47,0,0,0,0,98,18,96,16,3134,546,0,0,19,0.466667,0.000000,0.133333,1.066667,0.141732,0.182769
0,0,6,0.000000,24,0,0,0,0,2,0,2,0,44,0,1,1,0,1.000000,0.200000,0.000000,1.200000,0.725629,0.215684
0,2,3,8.500000,81,0,0,56,11,14,1,14,1,512,29,0,0,0,1.400000,0.000000,0.400000,2.000000,0.110508,0.182769
2,22,10,24.500000,89,132,130,488,143,1,0,1,0,24,0,1,0,0,1.318182,0.045455,0.318182,1.318182,0.381797,0.083787
0,12,7,36.583333,82,0,0,0,5,3,0,3,0,74,0,0,0,0,4.200000,0.200000,0.200000,3.400000,0.102993,0.368451
0,0,3,0.000000,288,8,8,0,0,14,1,14,1,423,38,0,0,0,0.400000,0.000000,0.000000,0.400000,0.691147,0.104977
0,5,5,13.000000,70,0,0,1,65,333,41,333,41,8556,1047,0,0,0,2.800000,0.200000,0.000000,1.400000,0.333969,0.235612
1,1,4,15.000000,233,0,0,0,1,0,0,0,0,0,0,0,0,0,0.266667,0.000000,0.066667,0.733333,0.031188,0.416322
0,1,4,19.000000,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600000,0.000000,0.200000,1.600000,0.856555,0.017408
0,0,1,0.000000,74,4,4,0,0,120,35,120,35,2891,905,0,0,0,1.200000,0.800000,0.000000,0.000000,0.805542,0.235612
0,1,8,72.000000,43,0,0,12,29,16,2,16,2,589,96,1,0,0,3.400000,0.200000,0.000000,0.800000,0.103630,0.076550
0,10,5,20.500000,46,0,0,0,0,184,13,184,13,5273,391,1,1,10,2.400000,0.000000,1.000000,6.400000,0.572842,0.443750
1,0,4,0.000000,132,0,0,0,0,53,33,53,33,1441,799,0,0,6,0.466667,0.133333,0.000000,0.000000,0.037006,0.182769
1,5,12,102.600000,118,3,3,0,0,18,3,18,3,731,105,7,1,24,0.866667,0.000000,0.200000,1.866667,0.082731,0.793350
1,6,5,47.166667,76,1,1,0,0,26,4,26,4,914,137,0,0,0,1.066667,0.000000,0.200000,1.000000,0.329935,0.310967
1,5,4,18.000000,72,1,1,0,0,0,0,0,0,0,0,0,0,0,1.400000,0.066667,0.066667,0.666667,0.085588,0.004131
1,3,4,30.666667,162,0,0,1,2,68,10,68,10,1995,240,0,0,0,0.600000,0.200000,0.066667,0.200000,0.634074,0.206311
0,4,5,19.750000,92,3,3,1,65,75,4,75,4,2114,99,1,0,0,4.000000,0.200000,0.000000,0.800000,0.506704,0.187955
0,3,7,24.333333,92,1,1,0,0,20,0,20,0,485,0,1,1,2,2.200000,0.400000,0.200000,1.600000,0.224316,0.430447
2,3,8,73.333333,157,81,80,100,27,46,15,46,15,1586,656,2,1,3,0.636364,0.000000,0.136364,0.727273,0.051260,0.482515
1,5,7,16.600000,55,45,43,79,23,20,0,20,0,762,0,1,1,0,0.666667,0.000000,0.200000,1.133333,0.233698,0.014834
0,0,3,0.000000,223,0,0,21,7,16,1,16,1,392,17,0,0,0,0.800000,0.000000,0.000000,0.200000,0.152893,0.008578
0,0,3,0.000000,267,17,15,50,4,1,0,1,0,17,0,0,0,14,0.200000,0.000000,0.000000,0.800000,0.911749,0.156470
1,6,6,13.833333,96,105,102,404,17,75,13,75,13,2266,366,0,0,0,1.066667,0.066667,0.066667,0.400000,0.284107,0.206311
2,4,2,130.750000,134,0,0,0,0,1,0,1,0,24,0,1,0,0,0.545455,0.136364,0.090909,0.181818,0.522055,0.466767
1,12,3,43.916667,198,1,1,32,22,20,0,20,0,392,0,0,0,0,1.333333,0.400000,0.866667,2.066667,0.417149,0.036252
2,0,5,0.000000,149,59,58,79,25,1,0,1,0,33,0,1,1,0,0.136364,0.000000,0.000000,0.227273,0.094131,0.005673
2,10,7,37.500000,121,2,2,0,0,1,1,1,1,20,20,1,1,0,0.772727,0.000000,0.000000,0.818182,0.054483,0.004128
0,3,3,34.000000,47,0,0,0,0,350,55,350,55,8937,1331,0,0,0,2.600000,0.800000,0.400000,1.600000,0.113111,0.235612
1,0,5,0.000000,214,8,8,0,0,2,1,2,1,114,11,1,0,0,0.400000,0.000000,0.000000,0.133333,0.821693,0.150753
1,4,6,9.000000,88,2,2,2,16,43,3,43,3,1467,136,0,0,34,0.400000,0.000000,0.066667,1.000000,0.141006,0.188180
0,3,5,189.000000,122,2,2,16,0,1,1,1,1,16,16,0,0,0,1.400000,0.400000,0.400000,2.200000,0.112544,0.055066
1,1,5,32.000000,71,1,1,0,0,10,1,10,1,366,42,2,1,0,0.533333,0.066667,0.000000,0.200000,0.147498,0.025501
0,1,3,8.000000,79,1,1,0,18,4,0,4,0,102,0,0,0,0,2.200000,0.200000,0.200000,1.000000,0.150267,0.069791
2,3,5,76.666667,2550,0,0,0,0,63,13,63,13,1672,315,1,0,0,0.636364,0.090909,0.000000,0.227273,0.603621,0.715782
0,31,10,42.193548,14,1,1,272,9,5,0,5,0,216,0,2,0,0,13.600000,1.800000,2.600000,8.200000,0.127828,0.017045
0,7,7,11.857143,55,0,0,2,129,445,20,445,20,10957,811,1,0,2,7.000000,1.200000,0.200000,2.600000,0.099182,0.352812
2,2,3,35.000000,128,24,23,0,0,6,0,6,0,257,0,0,0,63,0.181818,0.000000,0.045455,0.181818,0.179581,0.015861
1,0,1,0.000000,68,0,0,0,14,105,28,105,28,3753,1159,2,0,0,0.533333,0.000000,0.000000,0.000000,0.689898,0.049876
1,0,4,0.000000,158,2,2,0,0,83,7,83,7,2376,249,3,0,3,0.666667,0.000000,0.000000,0.000000,0.037492,0.004130
2,14,9,39.285714,280,54,53,109,36,4,3,4,3,117,69,0,0,0,1.136364,0.227273,0.090909,0.863636,0.055858,0.004133
2,9,8,14.666667,85,0,0,0,0,31,3,31,3,969,129,1,0,10,1.045455,0.045455,0.000000,0.454545,0.053018,0.018888
2,6,9,25.500000,178,93,92,124,30,6,0,6,0,168,0,3,1,0,1.227273,0.136364,0.090909,0.681818,0.359156,0.965056
2,3,5,25.000000,151,57,57,0,0,29,4,29,4,945,127,1,0,0,0.409091,0.045455,0.000000,0.227273,0.788870,0.015193
0,0,4,0.000000,52,0,0,20,12,76,14,76,14,1712,285,0,0,0,0.800000,0.000000,0.200000,1.600000,0.147914,0.038976
0,1,3,13.000000,65,1,1,0,0,17,8,16,8,365,192,0,0,0,0.600000,0.200000,0.000000,0.400000,0.889543,0.242054
1,2,7,11.000000,171,22,22,0,0,10,1,10,1,292,24,2,1,33,1.000000,0.000000,0.066667,0.666667,0.091477,0.044456
0,1,4,12.000000,54,71,70,111,33,42,11,42,11,1288,392,1,1,0,0.200000,0.000000,0.000000,2.800000,0.890570,0.221821
0,4,4,21.500000,25,0,0,0,10,1,1,1,1,16,16,0,0,2,2.800000,0.200000,0.600000,2.200000,0.103080,0.201282
0,3,4,33.666667,58,0,0,0,0,169,69,169,69,4082,1710,0,0,0,3.000000,1.200000,0.000000,0.600000,0.604948,0.235612
2,1,3,19.000000,60,1,1,30,30,4,2,4,2,197,81,0,0,0,0.227273,0.045455,0.045455,0.090909,0.136888,0.056915
0,2,5,31.500000,152,0,0,0,0,185,10,185,10,5280,307,0,0,0,2.600000,0.000000,0.200000,1.400000,0.667528,0.235612
0,4,3,11.000000,109,1,1,7,6,0,0,0,0,0,0,0,0,0,1.600000,0.400000,0.200000,1.800000,0.161819,0.055892
0,6,7,41.666667,128,6,6,0,0,492,95,492,95,12808,2412,2,0,0,4.400000,0.800000,0.400000,2.400000,0.100145,0.121227
1,0,4,0.000000,215,0,0,0,68,20,3,20,3,642,104,0,0,0,0.266667,0.066667,0.000000,0.000000,0.929225,0.182769
1,6,7,15.500000,84,0,0,15,3,24,5,24,5,751,126,3,1,0,0.933333,0.066667,0.133333,0.933333,0.042909,0.011412
0,0,0,0.000000,34,2,2,0,0,30,24,30,24,687,552,0,0,0,0.000000,0.000000,0.000000,0.000000,0.919604,0.235612
1,0,1,0.000000,90,2,2,65,14,6,0,6,0,143,0,0,0,0,0.200000,0.000000,0.000000,0.000000,0.091929,0.150463
0,0,0,0.000000,82,4,4,0,0,120,33,120,33,2891,848,0,0,0,0.000000,0.000000,0.000000,0.000000,0.919604,0.235612
2,0,3,0.000000,122,67,66,203,20,7,1,7,1,311,26,0,0,0,0.318182,0.045455,0.000000,0.500000,0.118192,0.104977
0,2,4,60.000000,39,2,2,8,0,1,1,1,1,30,30,0,0,0,1.000000,0.000000,0.200000,1.800000,0.798991,0.045969
0,0,4,0.000000,281,0,0,0,15,0,0,0,0,0,0,0,0,0,1.000000,0.000000,0.000000,0.200000,0.259452,0.416322
0,0,0,0.000000,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.911194,0.456115
1,3,6,43.666667,126,2,2,0,0,1,0,1,0,49,0,2,0,0,1.400000,0.333333,0.000000,0.200000,0.528556,0.024836
0,1,3,210.000000,352,0,0,0,0,123,20,123,20,2999,432,2,1,0,2.400000,0.200000,0.000000,0.200000,0.098961,0.121888
0,2,6,17.000000,195,0,0,0,0,0,0,0,0,0,0,0,0,0,2.000000,0.000000,0.000000,0.800000,0.108754,0.070205
2,1,5,22.000000,97,0,0,0,0,20,3,20,3,528,71,1,0,0,0.318182,0.045455,0.000000,0.272727,0.541020,0.367325
2,1,4,29.000000,104,140,138,492,117,20,1,20,1,510,21,0,0,0,0.227273,0.000000,0.000000,0.136364,0.679459,0.130892
1,1,4,112.000000,51,14,14,231,64,51,3,51,3,1889,121,0,0,0,0.266667,0.000000,0.000000,0.266667,0.853233,0.310967
2,3,5,46.333333,65,2,2,0,0,53,8,53,8,1875,321,0,0,0,0.409091,0.045455,0.000000,0.136364,0.809197,0.182769
1,2,4,16.000000,314,9,9,19,427,13,13,13,13,484,484,0,0,0,0.400000,0.000000,0.066667,0.866667,0.622408,0.416322
0,2,3,22.500000,41,0,0,0,28,7,2,7,2,158,42,0,0,0,2.200000,0.800000,0.200000,0.600000,0.089845,0.004836
2,14,8,84.285714,249,55,55,126,35,31,6,31,6,1037,210,1,0,0,1.227273,0.227273,0.181818,1.000000,0.341153,0.007591
1,0,2,0.000000,83,27,21,0,0,0,0,0,0,0,0,0,0,0,0.133333,0.000000,0.000000,0.000000,0.048970,0.004131
0,1,4,3.000000,67,1,1,37,0,1,0,1,0,19,0,1,1,3,0.600000,0.200000,0.200000,2.200000,0.121835,0.004151
0,2,3,17.500000,108,2,2,211,23,18,6,18,6,726,187,0,0,0,1.200000,0.000000,0.000000,0.400000,0.093680,0.041009
2,3,3,45.666667,135,157,151,511,114,16,3,16,3,403,85,0,0,11,0.363636,0.000000,0.045455,0.454545,0.056939,0.097292
0,2,5,18.000000,48,0,0,0,10,59,7,59,7,1985,388,0,0,0,3.000000,1.600000,0.000000,0.600000,0.693294,0.206311
0,3,6,147.666667,205,23,23,0,0,34,2,34,2,1013,75,3,2,0,2.400000,0.000000,0.000000,1.400000,0.372131,0.089490
1,2,4,10.000000,66,1,1,3,2,82,18,82,18,2342,541,0,0,0,0.533333,0.266667,0.066667,0.133333,0.053924,0.038925
1,4,7,21.000000,107,7,7,22,86,4,1,4,1,104,32,2,1,23,0.666667,0.000000,0.066667,0.666667,0.594434,0.826140
2,0,3,0.000000,20,0,0,0,0,1,0,1,0,30,0,0,0,0,0.272727,0.000000,0.000000,0.136364,0.729846,0.246212
1,6,5,24.500000,135,50,50,180,55,43,6,43,6,1236,242,0,0,0,1.000000,0.066667,0.000000,0.400000,0.662416,0.206311
0,0,4,0.000000,78,0,0,8,2,11,2,11,2,385,60,0,0,0,1.000000,0.000000,0.000000,0.200000,0.846995,0.098393
2,1,2,8.000000,101,9,9,28,5,12,3,12,3,466,106,0,0,0,0.136364,0.000000,0.000000,0.045455,0.745182,0.357736
0,3,4,35.333333,63,49,47,82,71,119,18,119,18,3466,715,1,1,0,2.400000,0.000000,0.000000,0.600000,0.847491,0.049914
0,6,6,14.166667,49,2,2,11,48,483,92,483,92,12705,2205,0,0,0,3.000000,0.400000,0.600000,2.400000,0.568384,0.235612
0,16,7,55.000000,117,53,53,0,0,30,7,30,7,1066,314,1,0,7,4.400000,0.000000,0.000000,3.200000,0.404212,0.004596
1,3,6,87.333333,115,2,2,3,11,0,0,0,0,0,0,0,0,0,0.933333,0.200000,0.066667,0.200000,0.374661,0.191149
1,2,5,22.500000,157,3,2,38,51,48,9,48,9,1507,291,0,0,12,0.666667,0.000000,0.200000,0.733333,0.046758,0.098393
0,3,6,25.333333,117,7,7,10,154,29,9,29,9,919,298,0,0,0,2.800000,0.600000,0.600000,1.800000,0.654239,0.073325
1,0,4,0.000000,276,9,9,19,420,46,25,46,25,1398,756,0,0,0,0.066667,0.000000,0.000000,0.466667,0.833626,0.104977
1,7,5,69.000000,57,1,1,22,61,92,18,92,18,2966,548,0,0,0,1.066667,0.000000,0.066667,0.600000,0.038355,0.182769
0,14,7,23.928571,207,0,0,0,14,0,0,0,0,0,0,1,1,11,3.000000,0.000000,0.400000,7.000000,0.510828,0.356674
1,8,7,21.875000,44,0,0,0,0,38,3,38,3,1238,103,0,0,0,1.666667,0.533333,0.133333,0.533333,0.038798,0.038925
1,0,4,0.000000,128,0,0,0,0,89,13,89,13,3028,487,1,0,0,0.666667,0.133333,0.000000,0.066667,0.043265,0.404588
1,5,6,42.000000,103,5,5,0,0,15,6,15,6,452,172,0,0,0,1.333333,0.400000,0.133333,0.733333,0.046751,0.025712
1,7,8,60.571429,222,4,4,33,27,2,0,2,0,63,0,0,0,15,0.666667,0.000000,0.133333,1.266667,0.061953,0.428000
0,0,1,0.000000,167,7,7,22,194,14,7,14,7,428,223,0,0,0,0.400000,0.000000,0.000000,0.000000,0.636581,0.327198
1,12,14,25.666667,119,1,1,0,0,28,3,28,3,679,95,5,1,7,1.800000,0.066667,0.000000,1.400000,0.099658,0.004298
2,1,3,46.000000,104,37,37,0,0,30,4,30,4,970,150,1,0,0,0.681818,0.090909,0.045455,0.045455,0.069240,0.042510
0,2,3,240.500000,126,113,111,406,1,121,17,121,17,2820,446,0,0,0,3.600000,0.400000,0.400000,3.000000,0.085886,0.038976
2,10,8,23.800000,95,88,85,330,108,6,0,6,0,170,0,1,0,3,1.545455,0.363636,0.090909,0.818182,0.052898,0.045840
0,0,0,0.000000,56,4,4,0,0,113,41,113,41,2710,1041,0,0,0,0.000000,0.000000,0.000000,0.000000,0.919604,0.235612
0,4,8,16.250000,114,102,99,449,6,121,13,121,13,2924,290,3,0,0,4.200000,0.000000,0.000000,0.800000,0.106331,0.008306
1,2,7,8.000000,8,2,2,131,318,24,5,24,5,794,223,1,0,34,0.800000,0.000000,0.066667,0.733333,0.332082,0.170991
0,1,4,9.000000,26,0,0,0,0,4,1,4,1,114,41,0,0,0,0.600000,0.000000,0.000000,0.400000,0.883519,0.067883
1,2,5,18.000000,162,86,85,105,8,8,2,8,2,316,101,2,0,0,1.333333,0.400000,0.000000,0.133333,0.467754,0.039058
1,4,5,12.250000,92,0,0,14,11,3,1,3,1,162,80,1,1,0,1.266667,0.200000,0.000000,0.266667,0.075284,0.012131
0,5,6,33.200000,162,2,0,0,0,132,2,132,2,4024,36,1,0,2,5.800000,0.600000,0.200000,2.200000,0.519577,0.352812
2,0,3,0.000000,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0.045455,0.000000,0.000000,0.090909,0.297475,0.409630
1,0,3,0.000000,58,0,0,0,0,93,18,93,18,3071,620,4,0,0,1.666667,0.066667,0.000000,0.000000,0.472360,0.947341
1,2,6,34.500000,59,9,9,120,102,6,0,6,0,168,0,1,1,28,0.400000,0.133333,0.466667,1.533333,0.038770,0.011091
1,3,4,39.000000,104,13,13,0,0,48,4,48,4,1301,120,3,0,0,1.000000,0.000000,0.000000,0.200000,0.117649,0.005320
2,0,3,0.000000,173,67,66,137,45,24,6,24,6,511,107,0,0,0,0.136364,0.000000,0.000000,0.090909,0.183328,0.032823
0,0,4,0.000000,435,0,0,0,0,0,0,0,0,0,0,1,0,0,1.800000,0.000000,0.000000,0.200000,0.684254,0.016793
1,7,7,30.142857,147,0,0,0,4,68,14,68,14,2014,381,0,0,0,1.200000,0.133333,0.066667,0.466667,0.036659,0.357736
0,0,0,0.000000,82,76,75,0,0,14,3,14,3,416,71,0,0,0,0.000000,0.000000,0.000000,0.000000,0.919604,0.107085
2,2,6,7.000000,86,0,0,26,0,23,3,23,3,815,101,0,0,48,0.227273,0.000000,0.090909,0.681818,0.051308,0.357736
1,2,3,36.000000,65,1,1,7,4,21,6,19,5,598,143,0,0,0,0.266667,0.000000,0.000000,0.266667,0.881787,0.231633
1,6,5,46.500000,165,0,0,0,0,86,18,86,18,2891,630,2,0,0,1.066667,0.000000,0.000000,0.400000,0.533855,0.819994
0,4,4,8.750000,76,0,0,0,152,94,26,94,26,2749,625,0,0,0,2.400000,0.400000,0.200000,1.800000,0.157975,0.036582
0,2,5,16.000000,129,0,0,0,44,13,13,13,13,387,387,2,1,7,3.200000,0.800000,0.400000,2.200000,0.101849,0.007591
1,1,4,108.000000,58,1,1,0,0,38,4,38,4,1280,135,0,0,0,0.666667,0.133333,0.000000,0.066667,0.522701,0.310967
2,3,4,20.000000,327,0,0,0,0,5,1,5,1,177,67,0,0,4,0.272727,0.000000,0.000000,0.136364,0.198737,0.127084
0,8,7,19.875000,52,0,0,0,177,319,42,319,42,8040,1049,0,0,0,2.800000,0.400000,0.800000,2.200000,0.707337,0.235612
1,0,1,0.000000,104,11,10,0,0,38,4,38,4,753,82,0,0,0,0.266667,0.000000,0.000000,0.000000,0.334552,0.032823
2,1,4,19.000000,34,0,0,20,0,5,1,5,1,177,19,0,0,0,0.090909,0.000000,0.000000,0.272727,0.051546,0.299339
1,0,5,0.000000,146,14,14,0,0,0,0,0,0,0,0,3,0,0,0.800000,0.000000,0.000000,0.000000,0.041563,0.494127
1,2,3,26.000000,100,1,1,9,25,55,10,55,10,1384,242,1,0,0,0.600000,0.000000,0.000000,0.133333,0.041359,0.049914
0,1,3,51.000000,138,2,1,37,0,4,1,4,1,119,45,0,0,0,1.800000,0.000000,0.000000,0.400000,0.287388,0.310967
0,0,1,0.000000,54,19,18,35,13,51,37,51,37,1166,831,0,0,0,0.400000,0.000000,0.000000,0.000000,0.901244,0.235612
0,7,7,49.571429,200,11,11,0,0,19,5,19,5,605,122,4,2,0,1.600000,0.000000,1.000000,5.600000,0.629874,0.004136
0,6,7,26.333333,68,0,0,0,0,338,51,338,51,8637,1222,0,0,0,2.600000,0.800000,0.000000,1.400000,0.560681,0.235612
1,0,4,0.000000,99,27,21,0,0,50,7,50,7,1337,175,0,0,0,0.400000,0.000000,0.000000,0.200000,0.060853,0.022202
0,0,3,0.000000,69,0,0,0,0,34,6,34,6,839,112,0,0,5,0.600000,0.000000,0.200000,1.600000,0.135575,0.097292
0,1,2,23.000000,29,93,90,362,62,47,20,47,20,1163,472,0,0,0,1.200000,0.000000,0.200000,1.400000,0.137656,0.038976
1,3,5,10.333333,96,1,1,3,33,11,6,11,6,290,150,1,0,0,0.666667,0.066667,0.066667,0.466667,0.290124,0.008779
0,8,4,28.750000,38,0,0,9,0,18,1,18,1,451,25,1,0,0,3.000000,0.600000,0.200000,2.600000,0.109573,0.004128
0,1,4,117.000000,116,10,10,0,0,10,3,10,3,314,130,0,0,0,0.600000,0.000000,0.000000,0.800000,0.894590,0.188180
1,6,5,83.500000,406,0,0,0,0,0,0,0,0,0,0,1,0,0,3.066667,0.933333,0.000000,0.600000,0.097676,0.168411
0,6,3,146.166667,498,23,23,0,0,38,12,38,12,949,285,0,0,0,3.400000,0.800000,4.600000,7.400000,0.134565,0.038976
1,7,12,47.000000,144,7,7,0,0,78,8,78,8,2503,282,5,0,5,2.533333,0.133333,0.133333,0.666667,0.037163,0.968132
1,4,3,19.000000,114,2,2,0,0,20,3,20,3,562,100,0,0,0,1.133333,0.200000,0.266667,0.866667,0.547706,0.004544
1,0,1,0.000000,127,0,0,0,20,10,1,10,1,346,84,0,0,0,0.133333,0.000000,0.000000,0.000000,0.058771,0.299339
0,1,7,44.000000,285,8,8,0,0,4,0,4,0,109,0,1,0,0,2.200000,0.000000,0.400000,1.800000,0.366507,0.196468
1,3,8,42.333333,56,3,3,10,19,6,2,6,2,330,97,1,1,6,1.133333,0.066667,0.066667,1.733333,0.039629,0.495007
1,15,10,127.200000,194,70,69,140,11,11,1,11,1,319,54,0,0,0,2.466667,0.333333,0.066667,1.266667,0.035139,0.025712
0,1,6,5.000000,209,0,0,0,0,4,2,4,2,128,35,3,1,4,0.200000,0.000000,0.000000,0.600000,0.898255,0.970525
0,1,2,19.000000,51,0,0,0,43,151,57,151,57,3691,1465,0,0,0,0.600000,0.200000,0.200000,0.200000,0.213905,0.235612
1,1,4,108.000000,19,0,0,29,94,29,6,29,6,1039,237,0,0,0,0.266667,0.066667,0.000000,0.133333,0.036649,0.310967
1,1,6,115.000000,99,2,2,0,0,65,10,65,10,1795,296,0,0,40,0.533333,0.133333,0.000000,0.400000,0.337330,0.182769
1,5,4,17.000000,81,0,0,0,0,2,0,2,0,40,0,0,0,0,1.400000,0.200000,0.066667,0.400000,0.052176,0.027551
2,1,4,27.000000,198,2,1,37,9,7,3,6,2,253,85,0,0,0,0.590909,0.000000,0.000000,0.181818,0.061353,0.310967
2,0,3,0.000000,160,99,97,360,110,3,1,3,1,92,35,1,0,0,0.227273,0.000000,0.000000,0.045455,0.080915,0.150753
2,6,7,223.666667,191,59,56,109,35,55,5,53,3,2023,129,2,0,30,1.136364,0.136364,0.045455,0.727273,0.052316,0.970447
0,6,5,46.833333,31,0,0,24,225,36,12,36,12,1025,379,1,0,0,6.400000,0.200000,0.000000,1.800000,0.108150,0.221821
2,0,2,0.000000,30,0,0,0,0,19,1,19,1,522,41,0,0,57,0.272727,0.000000,0.000000,0.136364,0.063199,0.098393
1,1,5,43.000000,162,7,7,22,92,32,3,32,3,965,140,0,0,12,0.533333,0.000000,0.000000,0.266667,0.387175,0.327198
1,0,4,0.000000,292,0,0,0,68,3,2,3,2,63,36,0,0,0,0.200000,0.066667,0.000000,0.066667,0.389144,0.130892
0,0,1,0.000000,150,7,7,22,194,17,1,17,1,674,46,0,0,0,0.200000,0.000000,0.000000,0.000000,0.756231,0.182769
0,6,7,70.166667,122,2,2,6,152,1,1,1,1,28,28,1,0,0,5.000000,1.000000,0.000000,1.200000,0.098032,0.004142
2,0,4,0.000000,79,12,11,0,0,18,4,18,4,366,65,0,0,4,0.318182,0.000000,0.000000,0.000000,0.325525,0.032823
1,2,4,10.500000,114,1,1,0,0,66,16,66,16,1953,437,0,0,2,0.533333,0.000000,0.066667,1.733333,0.037897,0.357736
0,1,2,10.000000,27,1,1,21,0,6,1,6,1,213,27,0,0,2,1.000000,0.000000,0.200000,0.600000,0.830147,0.098393
1,1,3,5.000000,164,0,0,55,0,53,9,53,9,1406,220,0,0,0,0.400000,0.000000,0.000000,0.133333,0.046591,0.022202
1,0,3,0.000000,258,8,8,0,0,26,4,26,4,813,150,0,0,0,0.200000,0.000000,0.000000,0.000000,0.913356,0.104977
0,0,2,0.000000,45,19,19,197,33,3,0,3,0,96,0,0,0,0,0.600000,0.200000,0.000000,0.200000,0.889543,0.130892
1,18,9,29.555556,55,3,3,121,125,73,9,73,9,2040,256,3,0,0,2.333333,0.200000,0.066667,1.600000,0.318538,0.703607
1,4,9,21.000000,103,27,21,0,0,15,3,15,3,517,103,2,1,0,0.666667,0.066667,0.066667,1.333333,0.454505,0.041518
2,9,7,29.777778,237,0,0,0,0,3,1,3,1,57,21,0,0,0,1.181818,0.363636,0.181818,0.818182,0.099553,0.132567
2,2,4,24.000000,143,51,50,269,182,30,4,30,4,948,115,1,0,0,0.500000,0.090909,0.045455,0.318182,0.189813,0.029572
1,24,5,57.916667,395,2,2,3,6,9,0,9,0,344,0,2,0,0,3.600000,1.000000,0.066667,1.933333,0.032889,0.004130
2,2,4,18.000000,42,12,12,191,70,23,4,23,4,827,164,0,0,0,0.318182,0.000000,0.045455,0.136364,0.099651,0.357736
1,0,3,0.000000,76,0,0,0,3,14,3,14,3,373,91,0,0,0,0.666667,0.000000,0.000000,0.133333,0.030257,0.018544
1,2,10,10.500000,113,21,21,0,0,8,1,8,1,329,54,2,0,10,1.066667,0.066667,0.000000,0.200000,0.037910,0.358185
0,0,1,0.000000,133,1,1,4,14,5,1,4,1,120,28,0,0,0,0.200000,0.000000,0.000000,0.000000,0.913166,0.103181
0,0,2,0.000000,290,0,0,0,15,0,0,0,0,0,0,1,1,0,0.200000,0.000000,0.000000,0.000000,0.270675,0.004128
0,6,5,40.166667,25,0,0,0,1,4,0,4,0,60,0,0,0,0,2.200000,0.200000,0.400000,2.400000,0.103708,0.197846
1,9,6,19.888889,158,44,43,0,0,19,11,19,11,658,370,0,0,0,1.600000,0.333333,0.266667,0.866667,0.050016,0.436488
