hotel,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,deposit,family,customers,nights,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,market_segment_Aviation,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline_TA_TO,market_segment_Online_TA,distribution_channel_Corporate,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA_TO,distribution_channel_Undefined,reserved_room_type_A,reserved_room_type_B,reserved_room_type_C,reserved_room_type_D,reserved_room_type_E,reserved_room_type_F,reserved_room_type_G,reserved_room_type_H,reserved_room_type_L,reserved_room_type_P,assigned_room_type_A,assigned_room_type_B,assigned_room_type_C,assigned_room_type_D,assigned_room_type_E,assigned_room_type_F,assigned_room_type_G,assigned_room_type_H,assigned_room_type_I,assigned_room_type_K,assigned_room_type_P,customer_type_Contract,customer_type_Group,customer_type_Transient,customer_type_Transient_Party
1,7,2016,8,30,0,3,0,0,0,0,0,80.000000,0,0,0,0,1.000000,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,16,2015,9,25,0,2,0,0,0,1,0,170.000000,0,0,0,0,1.000000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,114,2017,2,15,0,4,0,0,0,0,0,78.000000,0,0,0,0,2.000000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,66,2015,10,19,1,3,0,0,0,0,0,89.250000,0,2,0,0,2.000000,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2015,12,12,0,1,0,0,0,1,0,79.000000,1,3,0,1,3.000000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,8,2015,9,1,0,4,0,0,0,0,0,159.750000,0,2,0,1,4.000000,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,33,2016,1,28,0,3,0,0,0,0,0,39.000000,0,0,0,0,1.000000,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,163,2016,12,23,2,2,0,0,0,0,0,192.950000,0,0,0,1,4.000000,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,2015,8,8,0,1,0,0,0,0,0,89.000000,0,1,0,0,2.000000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,123,2017,6,20,0,2,0,0,0,0,0,99.000000,0,0,0,0,2.000000,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2,2015,11,20,0,2,1,0,0,3,0,74.000000,0,1,0,1,4.000000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,286,2015,7,30,0,2,0,1,0,0,0,62.000000,0,0,1,0,2.000000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,118,2016,6,6,1,2,0,0,0,1,0,120.000000,0,0,0,0,2.000000,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,2016,3,18,0,1,0,0,0,0,0,40.000000,0,0,0,0,1.000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,47,2017,5,15,1,2,0,0,0,1,0,134.500000,0,0,0,0,1.000000,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,30,2016,3,31,0,2,0,0,0,0,0,155.000000,0,0,0,1,3.000000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,30,2015,10,8,0,0,0,0,0,0,0,0.000000,0,0,0,0,2.000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,236,2016,5,12,0,3,0,0,0,0,0,54.000000,1,0,0,0,2.000000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,95,2016,6,4,0,1,0,0,0,0,0,106.710000,1,1,0,0,2.000000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,24,2016,8,2,0,4,0,0,0,0,0,139.000000,0,1,0,0,2.000000,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,79,2016,7,11,3,5,0,0,0,0,0,161.110000,0,0,0,1,4.000000,8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,304,2015,8,17,1,1,0,1,0,0,0,62.000000,0,0,1,0,2.000000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3,2016,4,9,0,1,0,0,0,1,0,0.000000,0,0,0,0,1.000000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2016,4,18,1,0,0,0,0,0,0,80.000000,0,1,0,0,1.000000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,127,2016,10,12,0,3,0,0,0,0,0,132.300000,0,2,0,0,2.000000,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,181,2017,8,19,2,5,0,0,0,1,0,124.590000,0,0,0,0,1.000000,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,38,2016,10,13,0,3,0,0,0,0,0,80.000000,0,0,0,0,1.000000,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,186,2017,8,12,4,7,0,0,0,2,0,151.000000,0,2,0,0,2.000000,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,40,2017,4,25,0,2,0,0,0,1,0,110.000000,0,0,0,0,1.000000,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,309,2016,5,12,0,2,0,0,0,0,0,62.000000,0,0,1,0,2.000000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,25,2017,5,6,2,1,1,0,1,0,0,125.000000,0,0,0,0,1.000000,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,25,2017,2,9,2,3,0,0,0,0,0,91.800000,0,2,0,0,2.000000,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,2015,8,23,1,0,0,0,0,0,0,67.000000,0,0,0,0,1.000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,2017,4,20,0,1,0,0,0,0,0,72.000000,1,0,0,0,1.000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,47,2015,10,19,1,4,0,0,0,0,47,76.800000,0,0,0,0,2.000000,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,32,2016,2,8,1,4,0,0,0,0,0,53.440000,0,1,0,0,2.000000,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,239,2017,4,22,2,5,0,0,0,0,0,158.000000,0,0,0,0,3.000000,7,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,82,2016,2,2,0,5,0,1,0,0,21,96.000000,0,0,1,0,2.000000,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,219,2016,3,2,2,5,0,0,0,0,0,52.000000,0,0,1,0,2.000000,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,33,2016,3,25,0,2,0,0,0,3,0,127.000000,0,1,0,0,3.000000,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,4,2017,1,31,0,1,0,0,0,0,0,42.000000,0,0,0,0,2.000000,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,157,2017,3,23,1,3,0,0,0,0,0,57.590000,0,1,0,0,2.000000,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,107,2015,8,12,0,1,0,0,0,0,0,76.500000,0,1,0,0,2.000000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,330,2015,9,12,2,2,0,1,0,0,0,62.000000,0,0,0,0,2.000000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,42,2016,3,11,1,2,0,0,0,0,0,71.100000,0,1,0,0,2.000000,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2016,3,17,0,1,0,0,0,0,0,50.000000,1,1,0,0,1.000000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,2017,1,20,0,2,0,0,0,0,0,48.000000,0,1,0,0,2.000000,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,113,2017,6,2,1,2,0,0,0,0,0,110.000000,0,1,0,0,2.000000,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,47,2017,8,11,2,2,0,0,0,0,0,230.000000,0,1,0,0,2.000000,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,2015,9,5,0,1,0,0,0,0,0,143.000000,0,1,0,0,2.000000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,23,2016,1,28,1,3,0,0,0,0,0,78.300000,0,1,0,0,2.000000,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,172,2016,6,24,0,2,0,0,0,0,0,95.000000,0,0,0,0,1.000000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2016,5,19,0,1,0,0,0,0,0,160.000000,0,0,0,0,1.000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,155,2017,7,17,2,5,0,0,0,2,0,217.860000,0,0,0,0,2.000000,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,61,2016,7,5,0,2,0,0,0,0,0,190.000000,0,1,0,1,4.000000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,21,2017,7,21,0,1,0,0,0,0,0,108.000000,0,1,0,0,2.000000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,243,2017,7,26,0,4,0,0,0,0,0,110.000000,0,0,1,0,2.000000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,87,2016,6,11,2,2,0,0,0,0,0,95.000000,0,0,0,0,2.000000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,109,2016,7,13,2,4,0,0,0,0,0,68.720000,0,0,0,0,2.000000,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,110,2016,5,8,2,1,0,0,0,0,0,94.500000,0,0,0,0,2.000000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2017,7,5,0,1,0,0,0,0,0,123.000000,0,0,0,0,2.000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,24,2016,5,31,0,4,0,0,0,0,0,104.610000,0,1,0,0,2.000000,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,254,2017,6,9,0,2,1,1,2,0,0,108.900000,0,1,0,0,2.000000,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,219,2016,10,6,1,3,0,0,0,0,0,92.650000,0,0,0,0,2.000000,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,211,2016,5,20,0,2,0,0,0,0,111,100.000000,0,0,1,0,2.000000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,59,2016,12,29,0,3,0,0,0,0,0,122.400000,0,1,0,0,2.000000,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,35,2016,3,7,1,2,0,0,0,0,0,81.900000,0,0,0,0,2.000000,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,13,2016,1,31,2,0,0,0,0,1,0,80.000000,0,0,0,0,1.000000,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,69,2016,6,12,2,4,0,0,0,0,0,120.000000,0,0,1,0,1.000000,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,138,2015,7,5,2,2,0,1,0,0,0,76.500000,0,2,0,0,2.000000,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2016,2,27,0,1,0,0,0,0,0,103.000000,0,1,0,0,2.000000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,226,2016,7,22,0,2,0,0,0,0,96,76.500000,0,1,0,0,2.000000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,128,2016,3,12,2,1,0,1,0,0,0,97.000000,0,1,0,0,2.000000,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2015,9,9,0,1,0,0,0,0,0,134.000000,0,0,0,0,1.000000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,305,2017,7,1,2,4,0,0,0,0,0,179.000000,0,1,0,0,2.000000,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,122,2016,7,9,3,6,0,0,0,0,0,174.000000,1,3,0,0,2.000000,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,245,2016,7,6,2,4,0,0,0,0,0,110.000000,0,0,1,0,1.000000,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,170,2017,7,22,2,3,0,0,0,2,0,112.500000,0,3,0,0,2.000000,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2017,4,26,0,1,0,0,0,0,0,134.000000,1,0,0,0,1.000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,70,2017,2,24,2,4,0,0,0,0,0,158.380000,0,1,0,1,4.000000,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,108,2017,8,14,1,2,0,0,0,0,0,125.000000,0,1,0,0,2.000000,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,94,2016,8,22,1,1,0,0,0,4,0,100.000000,0,0,0,0,3.000000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,27,2017,3,5,2,3,0,0,0,0,0,74.800000,0,0,0,0,2.000000,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,2016,4,23,2,1,0,0,0,0,0,118.000000,0,0,0,1,4.000000,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,157,2016,6,19,2,5,0,0,0,0,0,70.400000,0,0,0,0,2.000000,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,2016,2,29,1,3,0,0,2,1,0,30.000000,0,0,0,0,1.000000,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,129,2016,8,12,1,2,0,0,0,0,0,189.000000,0,0,0,0,2.000000,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,115,2016,3,20,2,0,0,1,0,0,22,70.000000,0,0,1,0,1.000000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2017,3,2,0,1,0,0,0,0,0,98.000000,0,0,0,0,1.000000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3,2017,6,12,1,1,0,0,0,0,0,4.000000,0,1,0,0,1.000000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,127,2016,12,28,2,5,0,0,0,0,0,94.890000,0,0,0,0,2.000000,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,39,2016,11,19,1,1,0,0,0,0,0,140.000000,0,2,0,0,3.000000,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,44,2016,12,25,2,0,0,0,0,1,0,111.000000,1,2,0,1,4.000000,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,2015,12,15,0,2,0,0,0,0,0,75.000000,0,0,0,0,1.000000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,2016,11,30,0,1,0,0,0,1,0,93.000000,0,0,0,0,1.000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,201,2017,8,6,2,1,0,0,0,1,0,148.500000,0,3,0,1,3.000000,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,189,2016,10,21,1,2,0,0,0,0,0,72.560000,0,1,0,0,3.000000,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,28,2017,1,5,1,3,0,0,0,1,0,74.800000,0,1,0,0,2.000000,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,53,2017,3,16,1,3,0,0,0,0,0,100.300000,0,0,0,0,2.000000,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,168,2016,3,30,1,4,0,0,0,2,0,60.000000,0,0,0,0,1.000000,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,13,2016,11,16,0,1,0,0,0,0,0,114.000000,0,2,0,0,2.000000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,2015,10,19,1,2,0,0,0,0,0,123.000000,0,0,0,0,2.000000,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,12,2017,5,16,2,5,0,0,0,0,0,175.710000,0,0,0,0,1.000000,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2,2017,6,28,0,2,0,0,0,0,0,185.000000,0,0,0,0,2.000000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
