ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity
5.632041,203.730481,19345.922475,8.047798,265.347111,708.226364,15.752252,69.195926,3.511985
6.336343,214.071982,14619.627261,6.584414,315.996793,370.795604,12.219411,83.668879,3.788803
4.668102,193.681735,47580.991603,7.166639,359.948574,526.424171,13.894419,66.687695,4.435821
5.382489,240.018214,18189.394980,5.551990,397.700065,551.476202,12.818730,79.779911,4.173330
9.864727,278.081446,12978.197126,6.908572,319.382002,486.637938,14.351341,84.798792,3.701895
8.116447,208.689153,23985.864422,7.513870,346.423787,436.290552,9.612293,67.381157,2.934697
9.562406,202.013643,13041.829140,5.820655,327.118824,433.381667,14.139066,63.548993,3.762720
10.164173,243.606508,16522.715754,3.992171,310.845072,487.698052,17.223237,83.871496,3.530941
4.815767,217.687093,16392.135069,7.461170,278.742296,481.480828,15.517296,77.693374,4.375224
7.285371,169.149190,17375.970745,9.404687,394.092424,373.190282,15.260510,80.795985,3.694482
10.111977,240.432100,15331.302692,5.392651,361.902926,403.041810,16.131124,61.111146,3.425763
6.559253,164.635921,30660.209666,8.852270,272.524263,533.583858,10.958306,83.662331,4.216315
6.144759,210.979747,19981.315188,9.203614,271.097104,332.598126,17.187963,79.634242,3.082080
5.772718,213.363545,26124.931415,8.630719,273.279448,465.559286,8.006208,59.964334,6.494249
7.261551,179.889788,24964.777703,5.837086,349.269271,501.182781,17.287713,50.993006,3.636364
8.555283,216.655356,18337.460916,8.290688,311.325845,390.943089,17.138831,39.777282,3.687152
4.999414,190.287050,24323.865903,7.230164,324.893038,405.330482,8.236558,99.427385,4.460684
5.023381,136.976879,15040.841478,7.588021,409.918702,454.884809,14.245091,71.983851,4.477351
9.869232,223.772661,29549.658823,7.716923,281.118490,356.181916,14.202664,84.013585,4.736850
8.576740,221.150258,24897.286602,6.222626,341.809210,389.292785,15.952132,36.082583,3.916115
7.025822,147.968060,21226.665548,7.342381,387.402857,421.099917,13.996101,51.174058,4.746092
3.722500,163.639747,37962.167991,6.684570,326.694018,467.562973,14.567269,50.577979,3.662838
5.895146,192.041369,14704.906246,7.905769,305.807737,429.766223,15.018138,44.887598,5.075214
5.161879,179.636409,18666.563638,5.196133,400.896023,485.311954,14.059708,75.822050,4.320101
5.324942,280.089655,35344.658047,13.043806,180.206746,392.421496,10.504820,55.084668,4.427138
8.684779,161.124205,40799.360328,5.381994,305.533784,499.275401,15.965652,75.914398,3.877349
8.433443,224.856089,12833.461241,6.179496,327.533276,411.849949,17.400426,72.917305,3.824734
8.072612,210.269780,16843.363927,8.793459,359.516169,559.167574,17.263576,68.738989,5.082206
6.481890,179.919711,34698.621160,8.538492,338.012323,504.397152,16.409364,59.954815,5.002361
4.310701,138.431894,11842.757806,5.607450,364.458497,426.369592,19.588327,48.118629,3.172375
5.319769,204.202072,22390.795566,8.053559,315.027505,399.119025,13.974085,83.157997,2.925732
5.006563,160.496448,27218.821976,11.543190,289.975777,303.256343,16.569391,70.699066,3.665206
5.191834,211.094185,14866.103863,7.238691,323.109285,388.716580,17.780000,83.505406,3.859801
7.205559,120.327615,24627.867560,6.202469,289.768697,418.433290,13.643147,63.733732,3.710053
6.021266,236.975496,19894.147593,7.587909,286.938517,315.266811,12.131600,74.126663,4.028042
6.733494,197.562665,27430.441731,6.035087,303.937670,397.684986,19.394027,54.510725,3.178004
4.959853,215.854869,9887.830755,6.954231,379.504731,527.479694,14.326638,52.388849,3.455045
6.039823,164.026340,9943.637599,7.723305,350.756261,374.794719,16.668446,65.542662,3.923766
7.603775,214.682778,11459.622445,10.999995,398.920869,321.069074,12.010676,58.100707,3.584985
9.515141,199.081317,9082.816175,5.976550,367.230792,501.446834,12.877123,55.770690,3.812888
7.149125,202.582542,23158.389096,6.067812,302.002743,301.984240,17.622595,42.292766,3.787033
7.368769,213.197019,18452.022995,8.292445,294.344858,496.270851,10.545092,94.837743,3.813881
5.251354,167.924336,34768.933420,4.023081,377.143489,315.536105,10.429159,70.593387,4.072252
6.916826,210.860439,29263.554069,6.011611,252.231330,392.363586,12.892210,77.079780,4.598622
10.289380,162.780252,18869.212090,6.906497,344.187610,585.679589,18.857141,74.293779,3.500167
8.285072,151.573778,14402.726696,9.050080,303.081838,322.521815,13.652653,114.034946,4.274661
5.836105,277.065713,17711.487774,3.458192,400.167599,456.732862,17.552294,72.059866,3.738991
9.888941,220.638823,19892.388914,7.986456,326.076560,460.812425,14.929172,59.602808,3.750164
7.814250,203.383463,24470.204256,7.631407,321.974570,516.646817,17.242909,80.651978,4.104662
6.980062,164.127180,17625.466412,6.479558,372.748319,492.703416,11.665753,48.710293,3.969463
6.948265,225.231760,6874.586016,10.116984,429.045620,386.582083,15.845193,59.474013,4.095612
10.415044,167.422581,34535.553850,6.354815,344.309289,491.516712,19.355841,45.104018,4.209137
8.151249,205.847301,15661.940335,7.009437,335.622779,555.590284,14.861133,72.762585,2.799883
1.757037,147.581831,41538.242730,7.728177,376.012933,428.444823,10.828696,65.005840,2.967554
6.756660,212.641858,22112.746346,8.332210,275.240444,387.562192,14.174063,76.317440,4.184874
6.730428,183.915296,9258.767076,8.005173,345.071954,320.667865,12.066808,56.437485,3.961942
4.851104,146.627237,20227.643783,6.340534,368.941214,346.520310,15.266726,56.989926,3.644107
7.702183,192.137531,18126.030963,9.154581,364.191227,646.732599,14.376337,90.527536,4.382159
7.526680,192.167096,38468.413584,6.616368,290.641740,449.317534,13.055894,58.768613,4.148223
8.360796,218.139622,28722.175847,5.536705,310.286577,471.553595,10.644554,49.771941,3.715951
6.898315,228.802804,45939.689158,9.564027,377.813505,392.382326,13.872994,66.983589,3.822307
4.745764,186.303137,33153.812976,8.840474,370.167851,296.964102,14.784314,48.451375,3.699146
5.985012,151.360967,20155.434469,7.723292,275.079738,478.332360,18.016266,99.061233,3.764100
5.910540,241.140746,25721.833866,4.806759,385.887468,462.612530,14.316821,60.590359,4.007508
6.823930,146.130599,13467.879780,6.423224,289.576460,412.840506,14.307687,81.529534,4.016144
6.793699,227.225751,14470.053549,8.471509,274.444719,360.755674,19.402149,40.290591,4.822958
6.150034,188.413055,8406.723244,7.744714,358.591738,449.358812,13.220295,52.956632,3.444442
12.246928,217.368014,11318.140563,8.465160,375.894758,347.653054,9.762505,73.832405,3.533243
7.266595,176.853696,14859.059661,8.261778,327.172252,445.037456,19.923704,87.066131,3.357439
7.582942,185.045993,23072.780698,5.892273,297.505772,518.048524,12.038457,80.312558,4.164029
7.064789,188.391725,20567.145930,7.443243,360.322976,656.924128,16.274831,84.827183,4.401628
2.558103,147.490575,21316.506728,9.142234,312.054239,406.372019,11.519669,83.277583,2.817258
6.347272,186.732881,41065.234765,9.629596,364.487687,516.743282,11.539781,75.071617,4.376348
6.770927,181.818066,26880.220040,5.215862,284.745510,475.548960,14.665441,60.515772,4.910534
4.835298,136.295037,23031.215807,5.560179,358.933089,567.463670,11.505803,60.773857,3.633761
8.862868,181.665398,17465.095886,7.131704,356.481890,529.086003,15.430418,60.606603,5.758676
8.552782,217.803318,39030.603705,6.986705,373.746193,340.566245,19.084883,53.856055,2.940848
3.906568,152.818846,17857.716894,7.363060,324.382843,342.408791,7.637198,75.201346,3.204796
9.128358,184.682104,10418.108345,6.850200,388.068711,371.482308,10.444501,68.184020,3.762223
7.721033,203.354788,35800.699273,7.683399,312.919044,424.966995,18.092608,96.442129,4.168487
6.333640,185.436340,18506.288609,6.572682,356.971033,366.813108,16.439629,76.764385,3.982002
7.248991,184.071034,33123.442980,7.186173,322.365661,345.356576,15.164134,68.847544,4.255980
6.047381,230.586285,20278.382985,9.360799,305.776583,333.530768,12.593848,55.301836,2.216730
5.033774,155.321478,34971.807483,7.121477,320.115497,500.637326,18.312499,63.193306,3.244948
6.191241,231.322797,29778.357877,4.381097,248.304391,488.954164,13.022135,54.060851,3.315071
7.025504,205.400529,21884.538515,7.276065,304.732203,442.405540,15.843744,65.580338,2.941555
6.001382,186.884422,22554.830087,8.391883,331.214867,444.891044,4.466772,65.954766,4.036720
6.280905,178.707200,16950.015907,7.866135,370.326350,388.552621,10.971432,74.608023,3.021289
3.148712,142.272084,23257.208834,8.279275,293.160800,391.841303,8.923594,68.316612,3.465638
5.303764,231.018784,6675.682245,6.100064,388.802045,465.830539,14.531245,77.668020,4.024521
6.339143,167.419711,16364.159409,8.095991,312.394079,372.511627,21.887088,91.066356,3.355765
9.467129,169.214408,33365.315416,8.460490,315.960398,449.723952,10.396796,74.326898,3.164188
8.242559,155.616112,24042.188160,7.639210,338.293868,418.263757,13.265853,66.577952,3.529427
3.978285,160.818474,14433.780496,8.410892,311.295329,414.328215,20.771485,78.273240,3.751566
4.814136,205.214041,17650.405049,8.121080,350.487939,414.030709,10.999416,47.402666,5.190852
8.016279,211.029304,14034.485799,9.797000,389.338796,491.079082,14.512991,35.565966,4.308223
7.377037,175.008276,15340.951839,6.144845,371.010524,579.461824,11.915740,78.179171,4.531659
5.452215,199.228468,14446.812390,7.689191,298.318418,469.131951,14.020507,95.306239,5.190534
7.387434,214.293032,11694.635285,9.273679,375.505583,356.805855,15.184509,80.231172,3.830577
5.287983,245.023461,27733.713099,7.135063,238.844004,464.074850,13.452179,55.642363,3.311034
2.376768,129.863973,11684.111637,9.974808,301.429747,503.910390,8.741258,76.310695,3.629218
5.963479,223.031638,24435.642080,6.221292,305.947012,284.497026,15.188557,40.142705,3.727813
10.560745,181.893366,21783.651033,6.991260,340.390378,456.556402,16.482835,34.252049,3.964686
5.530055,207.998220,38918.778073,6.543134,360.070715,427.664302,18.813080,61.214979,3.327472
7.609521,223.288394,40879.789573,7.030699,310.632450,370.270880,14.375368,73.756957,3.145843
4.126529,125.474884,11215.945902,5.366011,261.444798,445.241457,18.575921,86.433655,4.460201
5.500187,254.672705,21082.852044,8.369354,347.816514,469.795375,13.496404,60.045867,4.178479
7.813068,183.697480,9812.122463,7.607639,400.373526,539.610797,12.348083,90.390277,4.713719
6.532097,163.396241,8240.812709,6.641543,402.836817,601.032982,17.896128,55.022407,4.599324
9.735889,209.761513,10897.150289,6.106567,358.193121,449.367790,13.911645,47.100186,5.573210
7.125211,209.746771,16701.565975,7.458741,320.500945,404.704596,18.952797,92.347375,3.908075
6.369112,235.340943,34456.801132,9.170940,295.350524,357.417285,9.213268,59.280269,2.275903
9.149734,230.561899,30468.641826,7.667655,337.557972,539.625037,16.133499,58.134527,5.436819
8.892998,224.078183,22960.180644,8.982036,274.689459,466.245480,9.693049,59.577212,3.619133
9.049166,169.509254,4343.356611,5.780823,386.700463,471.925377,16.170628,62.722085,2.814001
6.204429,211.640958,35439.687840,6.236836,314.131317,552.462792,8.660869,56.350096,4.106808
5.636924,159.139410,27283.780655,6.918727,328.907287,317.830981,13.611408,36.335199,3.007138
8.635849,203.361523,13672.091764,4.563009,303.309771,474.607645,12.363817,62.798309,4.401425
5.483974,166.161837,21144.975258,7.607611,322.733094,306.355904,14.171010,64.136528,4.063614
10.433291,117.791230,22326.892046,8.161505,307.707509,412.986834,12.890709,65.733478,5.057311
7.766114,212.317666,24145.385762,7.925887,364.081412,464.108595,15.465256,70.105844,4.399902
6.792125,165.794286,17782.604408,4.970601,307.752703,370.600578,15.138094,96.600542,4.042638
7.617152,182.689825,33744.166807,6.225933,369.552958,327.228245,14.065597,82.781926,3.422543
5.899937,205.913786,30379.359441,9.446148,312.283210,512.336528,6.306055,55.065243,3.858979
6.020654,197.469090,10529.310299,5.305352,416.495213,412.011733,9.909315,59.167002,5.217131
6.363836,207.422436,9844.702293,9.765921,320.630725,466.592544,19.156261,58.265305,4.038984
8.907987,202.461211,33653.761963,5.431879,330.827133,426.186565,18.759902,79.370621,4.641259
8.075495,195.804996,29483.601854,10.493841,298.737219,321.748339,9.751086,72.734423,3.682920
5.547576,182.644736,27417.998043,9.586090,378.526141,596.650495,11.565242,78.878604,4.448671
9.927024,208.490738,19666.992792,8.008618,340.237824,482.842435,11.360427,85.829113,4.051733
9.624727,217.372780,25175.754158,9.883946,329.174454,394.054835,20.277571,85.840258,2.615257
8.289858,222.483931,23884.131479,5.533208,354.959330,514.733083,11.205533,57.313680,4.289237
5.606315,190.335273,12308.233835,8.548754,311.680166,399.606494,18.524320,67.226340,3.748741
4.857803,222.399990,15668.273618,7.900790,320.394529,417.804063,15.530563,84.228774,3.966571
6.102533,179.397232,24196.264415,7.155344,321.442113,525.900095,13.478150,60.058290,2.292574
8.647454,183.597374,12995.885427,6.195449,382.357869,489.762799,18.076963,93.409614,3.624101
8.281121,227.654351,17995.405219,7.493279,323.379987,459.865512,14.363661,16.291505,3.687995
6.510972,188.882919,20081.745362,6.559698,368.985739,367.934555,14.807579,101.248253,3.962525
8.153210,127.144892,10280.929497,5.828358,267.636886,487.908327,11.943477,90.619354,2.905788
3.344589,156.479927,55334.702799,8.530102,371.147770,485.631148,16.980610,69.622490,2.575141
6.000723,161.002305,21111.664104,4.339126,301.307173,384.753298,9.261965,71.002217,4.176219
6.775631,154.372543,15525.393963,6.084133,343.032161,597.979274,17.118543,56.124024,3.017544
5.967274,187.085084,30846.585474,7.281106,339.063715,323.962695,12.651854,72.273590,3.914544
10.331273,166.459779,15824.822709,6.396364,361.156178,376.102104,13.844331,52.057381,2.673441
5.226942,177.319603,28398.554196,6.294517,336.292918,328.387430,18.463095,62.075902,2.259550
6.665774,155.709679,30610.047900,8.172548,337.173767,425.691956,15.101533,79.780467,4.903553
6.417702,185.312183,33360.170722,5.573849,374.713855,509.819653,17.848994,103.321827,4.046306
5.226895,127.117555,7907.330441,6.761929,335.461842,475.332357,12.725010,79.420013,5.138056
8.052894,198.994474,9025.079360,7.217788,338.396910,328.433110,9.142523,42.753215,3.634845
7.005230,219.921997,26597.586447,7.351021,333.583723,379.598806,13.284691,98.965389,3.589866
8.163074,162.231846,10494.573369,8.087496,423.952028,487.318346,16.011608,69.976719,4.128193
8.813505,236.392817,40684.390014,6.608775,303.529818,278.355123,14.576057,72.872697,4.242460
7.191962,228.409943,15395.469082,7.398603,334.777619,294.915584,13.932293,50.748365,4.102719
7.330197,159.803720,14884.339958,9.194575,411.100692,404.195912,17.375739,51.153972,2.884715
7.442536,180.859091,18223.027080,8.577250,405.320016,564.793485,14.768337,57.757554,2.191138
6.503638,163.256634,15000.187769,7.641834,334.103120,517.428392,17.530660,37.765518,4.963184
7.633570,199.653000,16312.154974,9.900547,358.566282,420.534172,10.539392,100.242706,2.927067
8.558663,214.107325,38767.756369,6.608100,310.014951,382.622275,15.896958,57.196827,2.590635
5.841119,194.616894,17721.959557,5.646297,410.358673,622.963575,17.629541,93.070691,4.237560
7.997176,214.819627,20575.573160,6.191399,312.008094,513.540398,17.703104,70.291214,4.817668
3.730128,230.299455,16892.895662,6.997172,323.520471,456.905704,10.342146,47.095506,4.943032
9.920691,202.817483,9973.934059,6.882248,337.350529,333.192470,23.917601,71.833624,4.690707
6.888548,179.632475,30722.298233,6.579328,284.885743,393.493155,7.701010,63.293585,2.901432
7.679595,200.072928,32000.843911,7.633725,290.740337,583.608398,16.844509,39.367056,3.297525
3.832917,218.723840,23535.028901,6.475402,352.505898,421.183478,19.273561,58.903698,4.768660
9.630665,152.862433,23641.702565,6.925706,333.148318,417.167073,16.670184,89.997574,4.920091
6.509622,197.759503,20122.192564,6.862782,353.011974,472.709381,11.058818,64.663309,3.802820
8.885626,171.839777,19113.011912,6.503297,404.104312,399.672556,17.623594,76.831226,2.993301
7.726135,233.947864,21667.868741,6.313182,340.273171,472.258994,14.399860,36.578038,3.720637
6.260892,188.061805,33809.224701,8.141301,341.498044,522.301232,14.467501,47.050155,4.397386
6.641501,198.884409,27867.486757,7.327729,318.408397,573.723762,13.191720,81.551114,4.694311
4.031610,145.483239,15105.373098,8.180813,333.710870,342.979013,13.806406,85.679053,4.037939
6.866357,185.631487,13979.381750,7.043425,375.434032,462.535115,17.194992,74.557790,4.346154
8.978998,213.091772,19030.716876,5.291516,316.940333,473.150388,15.891079,66.087038,4.656317
7.593177,201.068737,19214.186357,7.710120,351.386080,451.211449,4.371899,74.673986,3.542093
6.284386,222.688795,18526.261691,8.980271,395.261637,517.150548,15.869010,55.384333,5.030712
8.013516,225.156452,20375.668274,7.837398,308.594810,382.014249,12.666016,78.767052,4.444901
7.191494,175.460782,34933.784401,5.427533,332.196048,411.302087,11.665995,60.281932,4.320684
6.632206,232.738545,9809.904000,8.336778,302.325772,458.366785,13.304852,65.318835,3.443741
8.458815,225.712359,15677.970686,6.410043,314.331408,636.257755,10.613710,71.963390,3.507709
7.753936,220.098279,17169.584382,7.984039,344.121899,385.045003,16.848512,47.003322,4.833027
6.367299,183.789491,11619.709697,6.035221,343.828015,362.775439,16.643696,73.259221,2.614766
5.467401,197.028926,12883.163531,9.264883,347.421266,355.175712,12.762546,67.159532,3.717823
4.725786,249.670999,20834.294278,5.036010,378.998684,411.114485,17.769641,78.817436,3.156331
10.146290,242.151734,24649.674748,4.803373,347.069725,348.484039,17.614799,73.001545,4.481552
6.624573,172.055471,14877.289737,7.079934,338.441277,405.818097,15.656149,58.560531,4.333721
5.665266,162.890083,31883.010307,8.312484,350.681732,550.817564,15.632268,72.457385,4.571824
7.118980,160.962603,32528.115614,5.089128,292.287888,440.317871,10.008146,61.679801,5.349211
7.701033,121.575139,16978.926829,6.812416,354.250252,368.224575,12.997263,69.260209,3.395483
5.158396,189.295789,35086.396963,6.736118,340.871819,331.586726,12.909798,61.344664,4.645852
6.994195,216.665319,23027.385262,9.796330,382.152977,369.468072,18.967259,59.651523,4.398901
10.761898,81.710895,25999.953669,8.477394,318.427241,392.704082,12.716350,52.246972,4.661799
7.172323,191.389422,14702.059069,6.557105,313.866282,525.031020,12.630182,108.265227,3.084216
7.459145,217.700130,19436.503542,4.639116,352.424439,494.094339,14.460295,57.196188,3.841052
8.164000,195.212495,27414.899123,5.412481,231.724225,529.681807,12.425426,69.990128,3.673088
8.746986,148.393724,22174.781141,5.459172,369.369881,407.380825,15.892079,72.164019,4.763731
3.719792,248.859267,23590.932129,7.683742,351.555482,427.495931,20.393782,38.604937,2.718398
5.961302,182.108995,23926.078825,6.188790,364.975499,567.526159,7.791638,58.174825,4.919585
9.313466,133.141751,41982.610655,6.628037,417.245388,267.801711,10.368230,75.436147,4.493613
7.159398,171.816105,28954.801012,5.817090,357.328759,530.526411,18.117042,79.094440,3.254926
8.575939,215.136721,15778.729396,7.532773,316.959490,359.830073,14.944675,79.463992,4.002129
7.381109,188.314378,12320.512292,5.493514,343.239612,475.301884,17.826838,38.337345,4.342738
7.880686,226.003844,19486.881839,6.208574,356.338079,472.369094,11.995239,55.029166,3.579984
7.871961,219.622659,12760.437151,8.076613,360.086657,350.826916,15.698726,84.158080,2.938536
6.365497,205.056536,7040.737621,11.302831,325.328543,371.579634,16.352858,74.312592,5.125417
7.000523,219.442640,26012.130278,6.280887,395.241329,483.319881,19.538635,46.861384,4.333689
7.557964,156.461872,32833.431169,3.311607,257.276554,277.234155,17.857214,62.553136,3.292270
7.038348,199.597943,23951.105987,8.229993,320.483754,419.662200,11.964072,63.925554,4.575578
5.910252,282.739017,15244.846395,6.636551,363.384683,695.369528,13.138353,89.801011,3.660923
6.528479,176.939676,18533.337828,6.083268,336.296413,491.477924,13.531264,96.944104,4.063276
5.896432,165.135658,23022.168945,7.536806,356.756191,401.740921,18.363573,80.124746,4.280793
7.277144,194.880861,18270.105061,6.121931,344.879754,402.664582,15.459752,76.987232,4.931354
7.895769,168.724047,28723.617627,9.341475,353.976181,517.436676,11.992772,79.860552,4.391731
7.333478,233.721355,16066.552124,8.181988,224.212503,401.739309,15.313978,81.842062,4.772663
5.057736,137.689344,11229.137777,6.411410,481.030642,580.095225,15.390304,43.882514,3.163936
10.504760,143.767498,31320.245588,7.728505,402.953533,491.216033,12.003832,75.641708,4.681366
7.080446,196.658947,36966.853319,8.986784,294.315733,530.052919,13.822057,85.777222,2.664946
7.301445,143.431350,46718.555965,4.768781,252.466485,446.839673,12.575417,60.648404,3.160075
5.890870,184.055762,34920.039348,7.401367,343.791603,281.544452,14.728773,62.601685,4.370777
7.507575,172.504021,18328.695899,6.907736,351.418634,377.075133,10.678255,68.852196,3.703001
6.643936,151.889600,10909.194592,3.749625,240.936722,437.909005,15.264742,64.203964,3.812953
5.869737,207.725455,22244.218236,6.597764,352.563987,465.616481,14.838100,77.822737,4.689315
11.244507,169.403655,43533.657845,5.888460,341.029600,336.446655,16.089710,59.494026,2.929953
7.053117,240.851770,19500.349983,8.051173,383.667866,377.188125,12.955577,55.522195,5.671999
8.326350,213.874858,35477.766643,8.364131,346.787003,569.103294,17.466467,62.792905,4.395285
9.406326,216.762159,27948.589445,6.156111,355.473035,347.983078,16.340715,32.108292,3.097278
5.966000,194.796221,17350.058531,4.466577,404.609982,406.806302,11.539987,48.173359,4.177139
5.174896,205.519019,12871.551220,7.099599,365.684401,501.193950,20.558672,77.123457,3.445028
7.977636,245.895130,32170.069160,9.635636,399.583155,473.662453,11.728338,23.817020,3.552129
6.933654,217.770316,19026.017329,3.117441,317.066842,448.234640,12.943634,76.824752,2.010729
7.496991,246.863581,22631.657727,3.440880,297.132449,357.498459,16.141286,79.705530,3.837926
8.527142,217.394778,3413.081633,5.670027,337.631073,615.611167,14.926751,82.590152,2.649424
10.268431,218.216682,13753.993373,7.512608,334.178075,341.602209,15.671564,84.682660,4.304689
8.310374,201.651667,23260.472005,9.345621,333.271370,292.315837,12.024866,63.642620,3.493054
6.887864,173.325022,19947.924178,7.488703,334.098023,441.002612,10.780501,89.005492,5.454488
8.817403,175.754971,23173.319530,6.730861,367.154184,552.074544,7.733109,91.443356,3.864098
6.991685,152.976217,20389.593816,2.648390,331.252916,460.146174,15.485378,69.670038,3.724824
5.791154,190.431679,20288.235569,6.298366,347.041020,544.857481,17.706838,84.388191,4.104835
8.206500,182.905359,18949.975539,6.662949,347.132562,332.855321,18.328401,66.688384,4.225121
10.811290,209.103050,11848.228270,10.141060,349.923229,393.186446,15.474876,66.030317,4.416184
6.742622,209.217344,15488.956748,7.452362,351.052242,408.853562,13.921282,70.205241,4.964673
7.976901,234.779380,15360.835068,5.736027,377.178119,613.633548,14.191274,48.915881,4.753608
9.495456,185.878594,18088.354850,7.527375,388.768657,409.450998,12.397704,63.359144,4.168541
6.332387,186.838028,23073.063966,8.082004,326.980476,233.907965,9.641442,60.940028,5.159002
7.879543,170.190912,37000.955674,6.217223,346.063677,517.576762,15.871770,68.911185,4.066229
6.876451,190.844514,21979.031671,5.630558,363.831706,349.186085,9.551732,68.410851,4.545341
6.110545,166.637305,21319.794397,7.681245,311.253565,340.630642,13.623813,95.494680,6.064559
7.369912,155.644805,19283.402051,5.435025,399.940784,391.324215,18.148562,63.698617,3.821721
7.611610,222.252269,25063.683013,8.561124,287.948123,505.265483,18.273757,68.395413,2.873261
7.946768,277.116946,24244.111963,7.561176,273.384311,306.837402,11.796235,70.019666,3.038483
9.764658,119.164010,38781.457422,9.334632,380.230634,512.331846,14.967733,59.193176,3.024571
4.227537,201.447487,13122.329581,6.932558,374.843538,402.660774,22.823293,76.469426,4.479628
11.568768,192.924448,39234.470184,8.860762,235.995461,463.435102,19.628177,81.496529,3.761288
9.014357,225.367519,49009.924656,6.002653,296.630899,445.768812,16.254112,83.891129,4.549419
6.984406,181.707343,18194.545310,8.263804,371.146458,201.619737,11.267398,68.192658,3.406210
5.821262,204.048890,37174.005414,7.867815,329.019554,466.783264,13.988707,96.826961,4.371079
5.045626,179.702503,22557.603596,10.120334,296.425154,450.295696,14.215817,82.066334,3.331787
6.238054,178.298051,21919.593435,7.085377,335.858369,287.572947,17.459888,46.953271,3.848307
6.115180,226.084429,24699.523903,6.707523,298.329339,429.706681,14.536080,71.045480,3.690862
6.040282,139.770872,20472.874588,6.810978,357.593277,488.274930,15.882252,53.279042,5.761580
7.689358,221.356885,30253.851103,6.269309,320.478106,529.746529,17.973277,84.696366,4.978556
6.613709,141.128922,25648.569496,7.222972,295.236892,374.770316,14.038263,74.299250,3.539771
8.323982,262.218585,21292.828755,7.076944,350.325736,538.792267,17.684655,72.343812,4.153783
6.630252,160.920384,22557.779576,5.305394,338.630828,416.898071,15.793101,53.276033,5.181202
9.092223,181.101509,17978.986339,6.546600,310.135738,398.410813,11.558279,31.997993,4.075075
8.589202,233.727975,7263.056749,6.953308,268.971355,258.880209,8.986363,41.930439,4.041446
6.344095,164.817207,14973.297357,10.707016,316.144450,337.219448,19.411699,64.384970,3.843484
5.584124,203.756426,29999.987005,7.213329,310.660284,366.558131,14.183025,65.881271,3.852732
6.510856,223.860622,15147.171464,7.667533,389.391148,437.051364,12.085026,52.339075,4.225608
6.964226,212.764494,29957.191215,7.675188,321.250898,378.085546,13.127694,72.089001,3.990438
5.646083,219.342932,22455.695012,8.283758,386.038790,401.256292,16.650114,31.174039,3.938506
8.736126,257.231329,12726.298639,10.326558,356.415434,506.375934,11.337489,69.425715,3.368533
6.435723,214.724669,9363.853988,9.997624,273.463139,508.345207,12.925870,71.428590,4.925339
9.097617,263.824120,38413.057090,7.634362,274.959028,437.263531,18.285882,74.512565,5.473663
9.961503,276.699765,18743.222494,9.160740,361.221166,457.551559,21.564489,93.740334,5.215590
8.534407,248.577482,22372.303267,2.993744,366.146249,341.760198,14.692902,78.708937,2.544734
8.246369,207.172168,31080.432076,6.096360,332.766156,369.029213,17.533954,55.030175,4.433257
5.018132,169.397238,29072.038121,10.711475,297.013272,467.218073,15.913761,23.792950,4.286479
8.861702,200.612299,15247.128031,6.050225,313.127081,521.774114,13.780427,69.870484,3.579107
6.505873,240.287912,29534.690292,6.775277,341.728239,265.251199,13.570223,93.166465,4.497529
7.682872,180.701375,12105.721934,5.396716,296.238877,469.835626,15.831763,61.802095,3.778607
9.079715,222.042631,53735.899194,6.894915,254.040977,382.896167,12.704887,101.615346,4.551724
9.323584,212.710670,15751.175300,5.501070,296.848512,399.773704,10.622265,74.554285,3.006650
4.229225,207.669229,21214.370515,6.844548,304.275125,488.455862,13.489424,65.307570,3.733140
7.617033,242.989402,17681.272357,2.855790,298.413238,549.987318,10.065225,76.513170,4.299543
6.032189,200.420756,32882.155943,6.516519,352.018638,349.982173,14.104821,43.376808,3.423832
8.416087,208.326022,28234.906857,7.784123,297.330528,444.560108,12.645176,78.756533,4.930084
6.353437,218.549363,18664.844297,6.690394,312.393019,503.414897,15.422459,94.386932,3.861109
7.904053,217.771631,23575.991430,7.493024,279.146683,548.155383,10.329558,65.180543,3.137280
6.836225,166.742962,24293.172663,6.861235,332.881582,390.804955,16.006991,87.101925,3.666614
7.693555,224.393037,21856.145213,7.041440,275.271970,404.823921,12.848965,63.154905,2.750696
6.904121,228.960418,10836.969782,7.792593,362.296552,513.188842,12.704460,40.546037,4.141819
7.544306,211.051146,34359.400797,8.166793,365.812313,447.520655,18.553478,60.162746,3.714096
7.777665,233.761579,16780.116147,6.123297,323.538055,520.285094,17.794741,60.343891,4.683335
7.272362,229.087141,16404.759485,7.589754,272.276912,518.609480,17.878956,67.104417,3.996581
8.073279,191.815523,17106.438645,7.898732,333.477592,432.898749,13.335381,54.216284,4.854313
7.691486,155.185319,36578.223745,7.690728,405.169386,536.889589,16.214966,77.582051,4.042497
8.384623,166.878380,29956.363018,9.778123,307.362943,546.482329,17.370262,37.835643,3.682780
5.284810,148.862758,11130.211365,6.820469,335.660450,485.805431,13.773350,60.944343,3.990243
9.319176,199.333565,14294.240350,7.784940,366.051752,338.441450,15.215293,63.391468,4.129230
6.283104,236.823214,26188.162174,9.364361,328.503515,470.821569,16.351912,68.910337,2.663921
4.964070,168.283365,17694.574833,9.725321,333.639511,353.069939,17.293732,67.252514,4.761701
